Synchronized Time (s),ROS Header Time (s),Camera Number,Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1740164221.7804682,1740164221.75965,3,3,-0.015589241739061063,0.0005007399718672202,-0.0013615644083732853,0.03838663420366574,-0.017165384817053785,-0.0018292889432340552,0.9991138421524138
1740164221.7952719,1740164221.7762887,3,3,-0.014311419065367056,0.000544478741063131,-0.001819046303349475,0.03977802826946329,-0.019439497762582417,-0.001957299582560927,0.9990175090417968
1740164221.8112748,1740164221.793476,3,3,-0.012945098540002076,0.0005657733883175904,-0.0020910237376328047,0.040215880971600275,-0.020909174920504134,-0.0021031586013242737,0.9989700025755126
1740164221.8278704,1740164221.8106108,3,3,-0.011561705367889271,0.0005959194858455796,-0.0024567040171000303,0.03960381629968447,-0.022271862716389017,-0.0021922743631239672,0.998964812092378
1740164221.8444202,1740164221.8264654,3,3,-0.01017706552507628,0.0006276932293776102,-0.0028506334770275763,0.03977751623525532,-0.02344566608357576,-0.002264163602242016,0.9989308902557944
1740164221.862037,1740164221.8434856,3,3,-0.008756524822550746,0.0006427723823992677,-0.0031087565593404007,0.03943276351412795,-0.024593913248466787,-0.0023340957955410055,0.9989167876202617
1740164221.8792384,1740164221.8604429,3,3,-0.007349592262975772,0.0006608529362354839,-0.0033743947943127867,0.03792779279827019,-0.02461851129857495,-0.0024385260089224473,0.99897420638663
1740164221.8943253,1740164221.8768659,3,3,-0.006013209767771311,0.0006856218528694879,-0.00370840164915793,0.037012287649469025,-0.024822783564708534,-0.0025057870606965517,0.999003323823429
1740164221.9113889,1740164221.893561,3,3,-0.004683520482510891,0.0006869002163581287,-0.0038754689253261434,0.03603302436654619,-0.023648043767929776,-0.002391074578479624,0.9990679025688445
1740164221.9286919,1740164221.9101338,3,3,-0.0034339574534993575,0.0006944799694869779,-0.004104023212039635,0.035707340946351716,-0.02167495225648129,-0.0021664999948767306,0.9991248613286493
1740164221.9461699,1740164221.927028,3,3,-0.0022092769585930687,0.0006768228770893706,-0.004091564139427522,0.03229198225590734,-0.020335584728213025,-0.0021258289100208965,0.9992693194165381
1740164221.9622662,1740164221.9441686,3,3,-0.0011355495862704834,0.000686315677312785,-0.004279311376781273,0.029793938352002045,-0.017665891421468863,-0.0019177065308909804,0.9993980988171948
1740164221.9787607,1740164221.9600296,3,3,-6.611319660093442e-05,0.0006488636956863996,-0.004067922392478831,0.02736093595770379,-0.01421478679089237,-0.0016737502639432877,0.9995231450947306
1740164221.9945724,1740164221.9794028,3,3,0.0008934047842324998,0.0006159121042428449,-0.003834411502448004,0.02304371172492049,-0.011212438568219622,-0.00144254047333869,0.9996705395520444
1740164222.0131202,1740164221.9934065,3,3,0.0017437069296803284,0.0005730091538256566,-0.003539157040906216,0.019557357460122358,-0.008340011329587237,-0.001211046480949388,0.999773217958263
1740164222.0293763,1740164222.011634,3,3,0.002481335115465513,0.0005223075033953678,-0.003129512905335186,0.015587453933141733,-0.005439984557588338,-0.0010555295474819794,0.9998631524890141
1740164222.0455549,1740164222.0270505,3,3,0.0031330898012363368,0.0004429461743012667,-0.002490322453754393,0.011328937563044083,-0.0036327626576646665,-0.0008698244682620484,0.9999288482759962
1740164222.0620115,1740164222.0442917,3,3,0.0036367244340809834,0.0003684562623563562,-0.0018453055574890614,0.006584641977974335,-0.0020210887217504735,-0.0007541656166276692,0.9999759941741718
1740164222.0779061,1740164222.0602956,3,3,0.0040769913623798955,0.0002518855779133056,-0.0007812274393421396,0.001646556960953656,-0.0011685016876306436,-0.0005583669682479442,0.9999978058377473
1740164222.095602,1740164222.0772815,3,3,0.004172558899121038,0.00022510346572407976,-0.0005334368105728847,1.0196942667656779e-05,-0.0012253319162938026,-0.0006774936743063024,0.9999990197295389
1740164222.11195,1740164222.094479,3,3,0.004295126909046084,0.00011718667914907896,0.0004466736327616029,-0.0033950039105294454,-0.005197630034036591,-0.001105408047999506,0.9999801181341178
1740164222.1287231,1740164222.1103685,3,3,0.004079403830643072,8.366149106489511e-05,0.0007861280973887474,-0.005645624391526237,-0.007959506816214977,-0.0014160460679625666,0.9999513828131875
1740164222.1454868,1740164222.1278565,3,3,0.0038033447977098883,2.2630633860596164e-05,0.0013821605455807203,-0.007054715913603318,-0.012261075771689873,-0.001964324635339581,0.9998980140159426
