System Time (s),ROS Header Time (s),Camera Number,Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1740166900.9609575,1740166900.9493334,1,3,-0.0029437266110051152,0.003890121084419294,0.004534570547531406,-0.0006930144297286362,-0.003367693789494411,0.0009085558607198135,0.9999936764279004
1740166900.980416,1740166900.9659956,1,3,-0.0029087341464448654,0.0038402848470949773,0.004466896236942321,-0.0007690604216071912,-0.003352941729202146,0.0009225209915902679,0.9999936576213113
1740166900.9956374,1740166900.9829667,1,3,-0.0029239881075392654,0.0038647358682545553,0.004499301150395716,-0.0008046675071638751,-0.0033444409575076888,0.0009268797620918276,0.99999365403926
1740166901.0122662,1740166900.9995186,1,3,-0.0029003426460721795,0.003825387961592665,0.004449243427447543,-0.0007457901221190137,-0.0034318962435928744,0.0009608827685931042,0.999993371272816
1740166901.0304172,1740166901.0160804,1,3,-0.0029238685784623987,0.003860488992444582,0.004495394019850431,-0.000715473343122432,-0.0034348031220425837,0.0009327260396963206,0.9999934101020582
1740166901.0448384,1740166901.033114,1,3,-0.002971364215386087,0.003933953813935288,0.004593301625082066,-0.000671550047237624,-0.003361936030075464,0.0008999937619780246,0.9999937181892156
1740166901.0610342,1740166901.0494146,1,3,-0.002957253887162024,0.003912537133138253,0.004563305524357605,-0.0006926752419306739,-0.0033618370798164186,0.0008881824238983289,0.9999937146724673
1740166901.0777419,1740166901.0660217,1,3,-0.0029987808816992253,0.003976139251102702,0.004645133709463753,-0.000651048344656561,-0.003397845462181648,0.0009101500618633086,0.9999936011840941
1740166901.0943758,1740166901.0827115,1,3,-0.0029888672266612333,0.003961764793500689,0.0046276582702830926,-0.0007162895072216116,-0.0034228478557191237,0.0009599399741264076,0.9999934247569553
1740166901.1111028,1740166901.099359,1,3,-0.0029762732867925413,0.003934967295317461,0.004595981753075393,-0.0006774319185000645,-0.003496217107910663,0.0010011905964236222,0.9999931575612503
1740166901.128272,1740166901.1163297,1,3,-0.0029424370428182012,0.0038821187822468454,0.0045271329849571745,-0.0006883102574094499,-0.0034077624569816,0.0009624389738452996,0.9999934935264568
1740166901.144328,1740166901.1328433,1,3,-0.002955354982303935,0.003902863760612786,0.004551443563366623,-0.0006742613378986051,-0.003456317622318047,0.0009660520534028521,0.9999933329695613
1740166901.162518,1740166901.1493793,1,3,-0.002919081187974573,0.0038470803782508917,0.004473558276752742,-0.0007761285470887614,-0.0035169375367866936,0.0009395421886995043,0.9999930729936665
1740166901.1779134,1740166901.1662414,1,3,-0.0029834984638227,0.003944447026870371,0.004603118482378181,-0.0007182140673915868,-0.0034351808827191316,0.0009187623970372739,0.9999934197666073
1740166901.194276,1740166901.1828005,1,3,-0.0030065715891545598,0.0039736380877131725,0.004644767264302259,-0.0006571937216784444,-0.003409166137310333,0.0009489651153819067,0.9999935225529564
1740166901.2115643,1740166901.1996984,1,3,-0.0030220536637016954,0.003994221534294724,0.004672347517827208,-0.0006653160226681857,-0.0035101816399643266,0.0010208368313657677,0.9999930969119777
1740166901.227589,1740166901.216132,1,3,-0.0029464122114853885,0.0038746374239500237,0.004515963282179224,-0.0006865483450501262,-0.003556990166819846,0.0010063240356436485,0.99999293186715
1740166901.2443357,1740166901.2328103,1,3,-0.0029530542648251853,0.0038875174996811012,0.004527646368379218,-0.0007008463476495104,-0.0035723957842454896,0.0009443925779401189,0.9999929274376976
1740166901.2611897,1740166901.2496505,1,3,-0.002962220440249529,0.003900698765516162,0.004544712586976366,-0.0007059530696505441,-0.0036145367579175814,0.001010551242332706,0.9999927077436493
1740166901.277799,1740166901.266221,1,3,-0.002982824080749154,0.00392862530136748,0.004582397675289311,-0.0007193916114918908,-0.0035846759197353515,0.0009761578546035845,0.9999928398194172
1740166901.294977,1740166901.2831051,1,3,-0.002979705688848049,0.003917550141196477,0.004569936068635331,-0.0006848608905152565,-0.003577812146451759,0.0010334361143657957,0.9999928310921049
1740166901.3116667,1740166901.2995954,1,3,-0.002978420751374086,0.0039152692009939176,0.0045686580613560806,-0.0006789418531649408,-0.003487226244448169,0.0009952647666301943,0.9999931938464003
1740166901.3278253,1740166901.3161805,1,3,-0.00292554136613497,0.003832127787165966,0.00445593232552563,-0.0006842091462207078,-0.003663413089990887,0.0009991739021853925,0.9999925564292413
1740166901.3448277,1740166901.3330662,1,3,-0.0030537205450133155,0.004033732953376461,0.004712797898065764,-0.0006936708003829257,-0.003564218714427844,0.0009701011355720067,0.9999929370098386
1740166901.3610523,1740166901.3495371,1,3,-0.002966982446863162,0.003897785093603755,0.004537401241143014,-0.0007774306647663966,-0.0036243091659965997,0.0009435352440396929,0.9999926848361812
