Synchronized Time (s),ROS Header Time (s),Camera Number,Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1740166900.9641895,1740166900.949904,2,3,-0.0006497105226831382,-1.738958088077941e-05,-0.0001295820483946148,-0.0003905942337292894,0.03316124832732376,-1.5032384269078283e-05,0.9994499381257401
1740166900.981996,1740166900.966903,2,3,-0.00062100053378815,-1.6885733128754273e-05,-0.0001736125259647708,-0.00038377630312041056,0.03309859874633007,-8.787171479467977e-05,0.9994520137331959
1740166900.9982977,1740166900.9834173,2,3,-0.000639203618896583,-1.4998854317203573e-05,-0.00014397691537412123,-0.0003700693590681083,0.0331144199466758,-3.590504506866506e-05,0.9994514980483508
1740166901.0146728,1740166900.9999397,2,3,-0.0006520666030886777,-1.6634574827632244e-05,-0.00013037622224995298,-0.0002132351015039729,0.03314400830829219,-3.2171561792192635e-05,0.9994505631641026
1740166901.0310745,1740166901.0165577,2,3,-0.000624238111390598,-1.7176571160672733e-05,-0.00016536726190652403,-0.00033357431902884273,0.03311774919137045,-4.0676319129871856e-05,0.9994514004002937
1740166901.0474946,1740166901.0331464,2,3,-0.0006314421276073795,-1.5454083375328483e-05,-0.00015787856614241216,-0.000309144025674272,0.033147626106382104,-4.163188925277945e-05,0.9994504177698205
1740166901.0654318,1740166901.0500295,2,3,-0.0006478372385575195,-1.800770667663452e-05,-0.000138245740519391,-0.0003638493399427908,0.033067475320291105,-3.639956018357018e-05,0.9994530546077048
1740166901.0807266,1740166901.0666525,2,3,-0.0006516866116685649,-1.7391313885890597e-05,-0.00013458017620793724,-0.00024962254683128985,0.03311042363550832,-1.4133662420688531e-05,0.9994516683339424
1740166901.0973544,1740166901.0833368,2,3,-0.0006426118624128292,-1.662025125225508e-05,-0.00014608548921442698,-0.00033791059136725385,0.03311285597831223,-2.712010612617527e-05,0.9994515615325696
1740166901.1141746,1740166901.100073,2,3,-0.0006571265765772785,-1.788054444219979e-05,-0.00012958434361990534,-0.0002560999006220678,0.0331113881264503,-1.9606367514329822e-05,0.999451634650107
1740166901.1312277,1740166901.1166358,2,3,-0.0006217067015952812,-1.62247583932417e-05,-0.00017740527417618905,-0.0003889473364863462,0.0330761437793637,-7.763565094429465e-05,0.9994527559646639
1740166901.1480415,1740166901.1333964,2,3,-0.0006635760383328764,-1.7461612771979284e-05,-0.00011130213578679206,-0.0003754929328055013,0.03276062745992967,-2.63607895751462e-05,0.9994631556983968
1740166901.164524,1740166901.1500075,2,3,-0.0006316219541714976,-1.6573987131442612e-05,-0.00016948021111382457,-0.0003769344399875194,0.03307506425606491,-5.944802839986594e-05,0.9994527975401425
1740166901.183938,1740166901.1667507,2,3,-0.0006201694470694579,-1.603662827831297e-05,-0.00017449279550919562,-0.00040819941263535084,0.032728169642021736,-1.630624195104692e-06,0.9994642066039502
1740166901.1986895,1740166901.1837368,2,3,-0.00065086309800009,-1.801665370966744e-05,-0.00013328205235037832,-0.00022490310163532072,0.03268912519781522,3.6198029033899364e-05,0.9994655417782542
1740166901.2146423,1740166901.2000163,2,3,-0.0006086426848642576,-1.6723776185621502e-05,-0.00019640496391938632,-0.0003896254483376319,0.032692265112545735,-6.575451251728723e-05,0.999465386929515
1740166901.232063,1740166901.2168877,2,3,-0.0007136950685062456,-1.742399409621276e-05,-6.0832991970841646e-05,-0.00027663574315973585,0.03284512862766444,-3.0088905548550222e-05,0.9994604144701057
1740166901.2482445,1740166901.2334065,2,3,-0.0006395600982717766,-1.8267117688048952e-05,-0.00016436641128363952,-0.00029561828776961563,0.032816856510058195,-6.030485163309839e-05,0.9994613363717233
1740166901.2646272,1740166901.2501066,2,3,-0.000641505381722561,-1.6455017763286692e-05,-0.0001644106341251802,-0.00021853314635600615,0.03282295259110124,-3.7051590071713023e-05,0.9994611571510151
1740166901.2816281,1740166901.2668924,2,3,-0.0006566293311041058,-1.617366799862302e-05,-0.00014586028036071727,-0.00024586764616956716,0.03281153277784414,-4.022848982844635e-05,0.9994615256464541
1740166901.2984593,1740166901.2835588,2,3,-0.0006699819449127249,-1.8052468233636616e-05,-0.00013271798924354694,-0.0001423205448267995,0.03288746585503455,-2.1782907729179653e-05,0.9994590506168831
