System Time (s),ROS Header Time (s),Camera Number,Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1740166900.9676375,1740166900.949904,2,3,-0.0006497105226831382,-1.738958088077941e-05,-0.0001295820483946148,-0.0003905942337292894,0.03316124832732376,-1.5032384269078283e-05,0.9994499381257401
1740166900.9848113,1740166900.966903,2,3,-0.00062100053378815,-1.6885733128754273e-05,-0.0001736125259647708,-0.00038377630312041056,0.03309859874633007,-8.787171479467977e-05,0.9994520137331959
1740166901.0016418,1740166900.9834173,2,3,-0.000639203618896583,-1.4998854317203573e-05,-0.00014397691537412123,-0.0003700693590681083,0.0331144199466758,-3.590504506866506e-05,0.9994514980483508
1740166901.0179765,1740166900.9999397,2,3,-0.0006520666030886777,-1.6634574827632244e-05,-0.00013037622224995298,-0.0002132351015039729,0.03314400830829219,-3.2171561792192635e-05,0.9994505631641026
1740166901.0344393,1740166901.0165577,2,3,-0.000624238111390598,-1.7176571160672733e-05,-0.00016536726190652403,-0.00033357431902884273,0.03311774919137045,-4.0676319129871856e-05,0.9994514004002937
1740166901.0507143,1740166901.0331464,2,3,-0.0006314421276073795,-1.5454083375328483e-05,-0.00015787856614241216,-0.000309144025674272,0.033147626106382104,-4.163188925277945e-05,0.9994504177698205
1740166901.0689664,1740166901.0500295,2,3,-0.0006478372385575195,-1.800770667663452e-05,-0.000138245740519391,-0.0003638493399427908,0.033067475320291105,-3.639956018357018e-05,0.9994530546077048
1740166901.083146,1740166901.0666525,2,3,-0.0006516866116685649,-1.7391313885890597e-05,-0.00013458017620793724,-0.00024962254683128985,0.03311042363550832,-1.4133662420688531e-05,0.9994516683339424
1740166901.1000464,1740166901.0833368,2,3,-0.0006426118624128292,-1.662025125225508e-05,-0.00014608548921442698,-0.00033791059136725385,0.03311285597831223,-2.712010612617527e-05,0.9994515615325696
1740166901.1171684,1740166901.100073,2,3,-0.0006571265765772785,-1.788054444219979e-05,-0.00012958434361990534,-0.0002560999006220678,0.0331113881264503,-1.9606367514329822e-05,0.999451634650107
1740166901.1344547,1740166901.1166358,2,3,-0.0006217067015952812,-1.62247583932417e-05,-0.00017740527417618905,-0.0003889473364863462,0.0330761437793637,-7.763565094429465e-05,0.9994527559646639
1740166901.1510975,1740166901.1333964,2,3,-0.0006635760383328764,-1.7461612771979284e-05,-0.00011130213578679206,-0.0003754929328055013,0.03276062745992967,-2.63607895751462e-05,0.9994631556983968
1740166901.167127,1740166901.1500075,2,3,-0.0006316219541714976,-1.6573987131442612e-05,-0.00016948021111382457,-0.0003769344399875194,0.03307506425606491,-5.944802839986594e-05,0.9994527975401425
1740166901.186523,1740166901.1667507,2,3,-0.0006201694470694579,-1.603662827831297e-05,-0.00017449279550919562,-0.00040819941263535084,0.032728169642021736,-1.630624195104692e-06,0.9994642066039502
1740166901.2013855,1740166901.1837368,2,3,-0.00065086309800009,-1.801665370966744e-05,-0.00013328205235037832,-0.00022490310163532072,0.03268912519781522,3.6198029033899364e-05,0.9994655417782542
