Synchronized Time (s),ROS Header Time (s),Camera Number,Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1740163410.1037593,1740163410.091199,1,3,-0.00024275767624023513,0.0018407571219562374,0.0019314939893189725,-0.001171204864064188,-4.69071270883307e-05,-0.00014190986863811688,0.9999993029699956
1740163410.125068,1740163410.1082144,1,3,-0.00024253191662772138,0.0018318473567083143,0.0019227608178632295,-0.0011808167349750573,-5.342978315637945e-05,-0.00012292187711260614,0.9999992938534051
1740163410.136753,1740163410.1246765,1,3,-0.0002356844496741219,0.0017963325384356811,0.001877360496588002,-0.0011940901118351933,-1.6360192698299706e-05,-9.963404283656824e-05,0.9999992819768454
1740163410.1534338,1740163410.1412005,1,3,-0.00024528780087647545,0.0018602679837952782,0.0019553369749780816,-0.0011421814875480945,-9.233434763748479e-05,-0.00012295968520235486,0.9999993358881463
1740163410.1704369,1740163410.158338,1,3,-0.00023618794156475944,0.0018034428914005705,0.0018838993958889914,-0.0011777232077586984,-0.00010713304145669771,-8.91750962899438e-05,0.9999992967689326
1740163410.1913939,1740163410.174704,1,3,-0.00022880717710147227,0.0017476787238653033,0.0018159670563067708,-0.001217066608584204,-8.275495176783028e-05,-0.00011346264099434192,0.9999992495130771
1740163410.208461,1740163410.1914182,1,3,-0.00024281735304578108,0.0018444556486828488,0.0019378692612303159,-0.0011508053106248392,-3.453810154083341e-05,-9.611331135755933e-05,0.9999993326080212
1740163410.2206879,1740163410.2082438,1,3,-0.0002466300773030947,0.001865350228793257,0.001965398677523212,-0.0011483562865328817,-2.7706490962851637e-05,-0.00014027718805515235,0.999999330416026
1740163410.2375798,1740163410.2249017,1,3,-0.0002415003748821617,0.0018335385905379443,0.001925100682492856,-0.001152155279489666,-4.909312660564816e-05,-0.00016646309683034135,0.9999993212088267
1740163410.2543473,1740163410.241703,1,3,-0.00024400509177589894,0.001857886848606525,0.001953177249943786,-0.001157973952193743,7.508029903663995e-05,-0.00015417459754133976,0.9999993148444994
