Synchronized Time (s),ROS Header Time (s),Camera Number,Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1740165893.0562105,1740165893.0363026,3,3,-0.00015046614765465769,4.7578102016941685e-05,-0.00018902173652988078,0.0009471573202863267,-0.0006535418905688917,-7.573059826183018e-05,0.9999993350202211
1740165893.071579,1740165893.0530238,3,3,-0.00016542869172401,5.5642440802491724e-05,-0.0002553851761077878,0.0007846237154145982,-0.0004218797679318412,-5.9102346303034986e-05,0.9999996014449202
1740165893.089215,1740165893.0708208,3,3,-0.0001742573865588914,5.859601897215129e-05,-0.000284042445031523,0.001032545857873667,-0.0005689468309385333,-7.893019754136976e-05,0.9999993019590457
1740165893.1053374,1740165893.0868416,3,3,-0.00016066713098826076,5.426162578917184e-05,-0.00022946618562309245,0.0006994693147257774,-0.000523942241523813,-3.62034967592296e-05,0.999999617458183
1740165893.1221611,1740165893.103324,3,3,-0.00017237760008542588,5.956051721478736e-05,-0.0002836777385932196,0.0010885428163475513,-0.0005204492490745146,-9.471234715048457e-05,0.9999992676180756
1740165893.1388206,1740165893.1198676,3,3,-0.00018179394058965762,6.454591502138291e-05,-0.0003236025931027315,0.0012308157547747508,-0.00037340220489265265,-8.354627206711253e-05,0.9999991693413508
1740165893.1554363,1740165893.1371987,3,3,-0.0001802592889704141,6.235003070249304e-05,-0.0003147710283343078,0.0013463101408927051,-0.00031278818061437094,-6.971515762714648e-05,0.9999990423757192
1740165893.1740637,1740165893.1530757,3,3,-0.00016614296336631728,5.513072482011332e-05,-0.0002500542654883592,0.0010667041357045387,-0.00065762269507341,-7.183938270590234e-05,0.9999992122565803
1740165893.1911166,1740165893.169899,3,3,-0.00015787699865053864,5.093426064308187e-05,-0.00022087046172655198,0.0010359141026121698,-0.0004605941829085191,-4.443249280536245e-05,0.999999356380155
1740165893.2067099,1740165893.1865406,3,3,-0.00017745689977009097,6.173080580402173e-05,-0.00029826420407487686,0.0010965213988605243,-0.00029276634399906927,-3.017850206592202e-05,0.9999993555087662
