System Time (s),ROS Header Time (s),Camera Number,Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1740165981.8435144,1740165981.8296921,2,3,-0.003194785889473141,0.00010703522496622587,-0.0023817171154306115,0.0012345337831257438,0.034582019546178226,0.0002287219265201453,0.9994010744124335
1740165981.860117,1740165981.8462055,2,3,-0.0032345615366732145,0.00010735345256601448,-0.002378849341071432,6.950111205743755e-05,0.034399289401422374,0.0002573194759754444,0.9994081337696626
1740165981.8771088,1740165981.8630605,2,3,-0.003135411701642809,0.00010938906253387033,-0.0022737353426549685,-0.0009786521033053987,0.03477647830707457,0.0004213736184395436,0.9993945473339806
1740165981.8929954,1740165981.8794992,2,3,-0.0028822356103861413,0.00010352264827347372,-0.0022442574479224608,-0.0013014336796375492,0.034669186135909975,0.00019929107552963651,0.9993979758265065
1740165981.9114945,1740165981.8962812,2,3,-0.0030021061118440766,9.434541762351268e-05,-0.0018562659352319598,0.0001555319968460279,0.03403971082278436,0.00045302514813143704,0.9994203663449702
1740165981.9271932,1740165981.9128299,2,3,-0.0028032737495269824,0.00010438931154862211,-0.0022031341756727665,0.0013265266762030558,0.0342819738993482,0.00016120672453621914,0.999411307022756
1740165981.9438097,1740165981.929717,2,3,-0.00321471130505742,9.550039505512421e-05,-0.0019713887214261243,0.002547468653803844,0.03515711079358706,0.00033518765232083697,0.9993784946722353
1740165981.9596956,1740165981.9461224,2,3,-0.003170208496343421,0.0001061068809759501,-0.0023784822336699674,0.0017545722449322995,0.03470363131459169,0.0002499461065486828,0.9993960761263584
1740165981.976539,1740165981.963027,2,3,-0.0032061335980839052,0.00010483061279927198,-0.0024431113301684407,0.00046166599146838617,0.03407733901518081,0.00018987111103720307,0.9994190741521386
1740165981.9950979,1740165981.9797025,2,3,-0.0030923657840520205,0.00010554303874523912,-0.002411503823245894,-0.0013511181352395124,0.034601434441430635,0.00029813142296253455,0.9994002333059736
1740165982.0097275,1740165981.9961553,2,3,-0.002922140681626355,0.00010531966180287907,-0.002263796261741223,-0.0016472671518806812,0.03464705319345911,0.0002647729217635323,0.999398217984823
1740165982.0265718,1740165982.0130074,2,3,-0.0030267700575234827,9.203387984526916e-05,-0.001844600474433064,-0.0007040545913451106,0.03470135409784423,0.00047438189768300243,0.9993973660625305
1740165982.0433497,1740165982.0296388,2,3,-0.0029763411410421536,9.31068859120902e-05,-0.0019118847808230186,0.0012932193430299462,0.03439785678784112,0.00037759406760741606,0.999407310587057
1740165982.0599465,1740165982.0462017,2,3,-0.00312973642021948,9.541031350142633e-05,-0.00200019310781439,0.0021165908228137045,0.0351269250392604,7.203694576898273e-05,0.9993806151768471
1740165982.0769742,1740165982.0631907,2,3,-0.0033254947286256433,9.502855348748067e-05,-0.0021199202272752142,0.0018572178128942022,0.03511849833431986,2.934770974938592e-05,0.9993814291627845
1740165982.0931573,1740165982.0796034,2,3,-0.003188084730532917,0.00010313075085527028,-0.0024817395459260233,0.0007261105041547182,0.033917493640342786,0.00011391690861011665,0.999424366028581
1740165982.116218,1740165982.0966706,2,3,-0.003671573532253773,9.432865461548105e-05,-0.00224099318326186,0.005448296900472594,-0.6225365685101385,0.0009888073152129985,0.7825711208501112
1740165982.1264975,1740165982.1130414,2,3,-0.003373362110737606,9.111370537853914e-05,-0.0017343621150282392,-0.002137331683553017,0.0354577674141565,0.00036499525841565016,0.9993688234689629
1740165982.1432793,1740165982.129777,2,3,-0.0031608550007638345,9.145021905820108e-05,-0.001682123730112251,-0.001126513425713364,0.034776792825726384,0.000335766327722828,0.9993944130868609
1740165982.1652453,1740165982.1469243,2,3,-0.002993493773957309,9.637861034770542e-05,-0.0018430238470431536,0.0010219051532030104,0.034361081088186,0.00042963075448847193,0.9994088688988726
1740165982.1766028,1740165982.163058,2,3,-0.0033352393202794434,9.850967839921898e-05,-0.0021858128677993186,0.0022200124920270965,-0.6226935183835375,-0.0016867978426742015,0.782460867021926
1740165982.1938174,1740165982.1798022,2,3,-0.0033853469423063493,9.905640245048148e-05,-0.001973349000271063,0.0030250265228214217,0.03520489122059962,0.0004410405086434974,0.9993754401284592
1740165982.2101507,1740165982.1966052,2,3,-0.00345756365612669,9.967252772423942e-05,-0.0021254192932588945,0.0016436744616099683,0.034147898599234845,0.00040628996864630385,0.9994153562378267
1740165982.2338424,1740165982.2131922,2,3,-0.003676929450137156,9.559718063746478e-05,-0.002297885276073275,0.004665884266892185,-0.6223002553770173,0.0005257319825281283,0.7827645529069323
1740165982.24428,1740165982.2300234,2,3,-0.003278149984370157,9.361604765417048e-05,-0.001941833401676403,-0.0020653955397700345,0.035344671138537634,0.00038427079916933,0.9993729737687156
1740165982.2603643,1740165982.2464786,2,3,-0.0032293854793656305,8.776044281884752e-05,-0.001627502096219003,-0.0013752060868390756,0.03495916576264723,0.00030991397786597443,0.9993877473186894
1740165982.277185,1740165982.263167,2,3,-0.0026426353062742034,0.0001021150611288709,-0.0022921744194075696,0.0005941263146210914,0.03401120574566943,6.426909394726542e-05,0.9994212729210498
1740165982.29321,1740165982.2798367,2,3,-0.002774574960549473,0.00010439656750188695,-0.0023173616498995595,0.0019511881409441708,0.03472134285399024,0.00014429480516826843,0.9993951172555645
1740165982.309702,1740165982.296438,2,3,-0.0035056037194170207,9.388691835436998e-05,-0.002274905329698409,0.0022844597562955388,-0.6228436001417041,-0.0016171783042863755,0.7823413677803795
1740165982.3268282,1740165982.3134277,2,3,-0.00320558890364437,0.00010138940067551238,-0.0024535794604202046,0.001568591647458283,0.034109828438225236,0.00013924632729646908,0.999416849835252
1740165982.3438668,1740165982.3302605,2,3,-0.003170323669366307,0.0001038173878530212,-0.0024909994067129457,-0.0002085701372802472,0.034163329575151065,0.00021152198434343234,0.9994162189344775
1740165982.3602235,1740165982.346513,2,3,-0.0033307831456407104,9.207527539910897e-05,-0.001971105935631429,-0.0018408491288982923,0.0356387006766335,0.00046479143709003766,0.9993629362036026
1740165982.3768034,1740165982.363304,2,3,-0.0031126712842781865,9.273852232987933e-05,-0.001840383278398237,-0.0012335032032246185,0.03484134048127873,0.00044702219670079713,0.9993919949821847
1740165982.3945498,1740165982.380021,2,3,-0.0027141774054568286,0.00010067979509118144,-0.0021816728686947537,0.0002446778799934252,0.03407843604905262,0.0001400378302195772,0.9994191216494669
1740165982.4114602,1740165982.3973897,2,3,-0.0028131371572743505,0.00010130404475224578,-0.002192295431685759,0.0018178755935924708,0.03459254947225772,0.00015974263330997224,0.9993998325653386
1740165982.427433,1740165982.4136322,2,3,-0.003061499167910389,0.00010229764283969104,-0.0022614566888259774,0.002576843767912001,0.03515139565542999,0.00011914035781936767,0.9993786695068323
1740165982.4435997,1740165982.4300678,2,3,-0.0035895642084850963,0.00010301065416647978,-0.002447497742558485,0.0026204768275147304,-0.6220868735180373,-0.0009509558903907122,0.7829432614057321
1740165982.465041,1740165982.4468741,2,3,-0.0033002184151584655,0.00010185752385949755,-0.002365061319593014,-1.6204405811331688e-05,0.03397935338327693,0.00019850097988075062,0.9994225151948662
1740165982.4776897,1740165982.4635346,2,3,-0.0031775520053506858,0.00010244720047142931,-0.0022480914808928583,-0.0015921809119902285,0.03494318077733051,0.00027966815301345895,0.9993879931552263
1740165982.4945447,1740165982.4802287,2,3,-0.0029369237166010295,0.00010202699417711666,-0.002153604316602438,-0.0019114986667283327,0.03518207793410193,0.00021900063399900196,0.9993790670230231
1740165982.5104556,1740165982.4967723,2,3,-0.002762679176877846,0.00010250011950310191,-0.0021096592762318337,-2.2675872896074747e-06,0.0340591928235958,0.00017051948116930606,0.9994198028367106
1740165982.5276194,1740165982.5138156,2,3,-0.003015152592704875,9.188076711481897e-05,-0.0018556176838372101,0.0016493884790901349,0.034736410159961005,0.00034533198456158123,0.999395088077115
1740165982.5446274,1740165982.5302892,2,3,-0.0033091650993394717,9.426563669875522e-05,-0.00184576139744785,0.003129363988811898,0.035530526720893525,0.0004806502728300495,0.9993635763461046
1740165982.560561,1740165982.546839,2,3,-0.003218021334249356,0.00010337000352700441,-0.0023793582024655064,0.001777078907719034,0.03473256459379793,0.00016365376410557313,0.9993950490995734
1740165982.5776305,1740165982.5635638,2,3,-0.0032606829264257304,0.0001039466056011759,-0.002466582002324181,0.0004202455286824017,0.03402711272735211,0.00024272752109200942,0.9994207922974618
1740165982.593612,1740165982.5801742,2,3,-0.0034569489329722477,9.441699561055926e-05,-0.001959159515295815,-0.002570791659447181,0.03542813682060566,-0.00010395719621330042,0.9993689145378525
1740165982.6107168,1740165982.5968258,2,3,-0.0029017558948696617,0.00010393614517058239,-0.002270809327356676,-0.002100524786115853,0.03536655940350278,0.0002739305686902678,0.9993721625268661
1740165982.6275163,1740165982.6136725,2,3,-0.0027070519995345873,0.0001046914778480089,-0.002199561682141724,-0.000281648330609853,0.03408851503421726,0.00026174151848359906,0.9994187437247498
1740165982.643663,1740165982.6301582,2,3,-0.003026212887614081,9.104657114979511e-05,-0.0017855059243731763,0.0013801877602424959,0.03460806674992262,0.0003314358005796159,0.9993999534460113
1740165982.6607556,1740165982.6471257,2,3,-0.0031351458009606188,9.575512832996781e-05,-0.0020060817975070065,0.0029967611613185697,0.03549224690694828,0.00035673322571964824,0.9993653949249213
1740165982.677191,1740165982.6637118,2,3,-0.00315677339092109,0.00010508006767518558,-0.002422905085192734,0.0021905774115850572,0.03496592480237657,0.00017901169393939184,0.99938608827026
1740165982.6938386,1740165982.6802788,2,3,-0.0032250920824314602,0.00010427765454178575,-0.0025472500046108924,0.0006046040543149024,0.03430075138905696,0.00015686977538068966,0.9994113609019848
1740165982.7108583,1740165982.697006,2,3,-0.0034279855608842008,9.629878075934223e-05,-0.0020727683535618317,-0.0015280086882792313,0.03518884293288174,0.0004744631535737397,0.9993794001315064
1740165982.7276785,1740165982.7138398,2,3,-0.003294558788564108,9.774824912397682e-05,-0.0018128827738129857,-0.0024518941377626915,0.035585642183594425,0.00040210521049412553,0.9993635417589127
1740165982.748776,1740165982.7305954,2,3,-0.0026725477172587784,0.0001053632272963973,-0.002273172307670136,-0.000904564872881486,0.03425226322572539,0.00025590604073079154,0.9994127769537493
1740165982.7610652,1740165982.7473905,2,3,-0.0026503265573881354,0.00010478600578925412,-0.0022562410495854364,0.0014457156904507443,0.03388509577135559,0.00010321500843887999,0.9994246842745933
1740165982.77758,1740165982.7637734,2,3,-0.0033707040277704903,9.78245264989792e-05,-0.00215083508281054,0.0016354005588907743,-0.6230221573567499,-0.002020251425513805,0.78219986927366
1740165982.8008976,1740165982.7809613,2,3,-0.0034027983774426603,9.629739282195849e-05,-0.002044938186454053,0.0026059144493418207,0.035504090235786524,0.0004524892315450056,0.9993660310616462
1740165982.8149421,1740165982.7972515,2,3,-0.003269222398814611,0.00010378460398194674,-0.0025014490843747197,0.0010524681321301456,0.03436052389150234,0.00019348053796115126,0.9994089299551079
1740165982.8276005,1740165982.813724,2,3,-0.003496198510003997,9.581574490256616e-05,-0.0020675664925501472,-0.0006717056412034097,0.03494356816990792,0.0006189081915556612,0.9993888696637245
1740165982.8443387,1740165982.830409,2,3,-0.0034712823002103644,9.041019699652551e-05,-0.0022006007123524652,0.006560690028521765,-0.6231659446798886,0.0017235785549528531,0.78206022275432
1740165982.8616726,1740165982.8472533,2,3,-0.002725468414011257,0.00010389642344842914,-0.002229192138639976,-0.0017458818469021733,0.034726289765319336,0.0003410095158648605,0.999395277359375
1740165982.880366,1740165982.8640246,2,3,-0.002648525046653115,0.00010354385167164274,-0.002237242418762338,0.0008982657748492573,0.03395678537603398,9.141245562313499e-05,0.9994228942191021
1740165982.8940952,1740165982.8804007,2,3,-0.0032501152291325463,9.544353885443837e-05,-0.002238366466525419,0.0022740193744603086,-0.6230247673761113,-0.0016956955357778133,0.7821969654047993
1740165982.910562,1740165982.897151,2,3,-0.003407381984832935,9.678104484166865e-05,-0.001987334080648113,0.003151443520196652,0.03575334261555443,0.0004987765512649704,0.999355551401755
1740165982.9282088,1740165982.9143083,2,3,-0.0035152953261415273,9.474990700964961e-05,-0.002171267334919683,0.0014078484079954898,0.03462856397856173,0.0004506235016119494,0.9993991582236311
1740165982.9449012,1740165982.9308178,2,3,-0.0031956588394673915,0.00010534038387069152,-0.0025549951054209693,-0.0008352209133693632,0.03458341209597095,0.00020659333600055944,0.9994014445321857
1740165982.9615905,1740165982.9478064,2,3,-0.003272745841207063,9.570994946455616e-05,-0.0020260571046459975,-0.0018513469565566852,0.035624809783279435,0.0005730751371247235,0.9993633558557362
1740165982.9781873,1740165982.9642036,2,3,-0.0031613128651763116,9.052420296671782e-05,-0.0016946224830825245,-0.0019975695109769286,0.03539683665203384,0.000282501140752897,0.9993712992998066
1740165982.998293,1740165982.9812968,2,3,-0.0026450032316920518,0.00010547906659377006,-0.0022021238794670086,0.0008816726732709354,0.033446482040587214,0.00015173573872404703,0.9994401094956473
1740165983.0108404,1740165982.9976776,2,3,-0.0027637171311362704,0.00010582864088464999,-0.0022847787001097986,0.0023897097241008056,0.03496994112292576,0.00020005857942784354,0.9993854874280786
1740165983.027985,1740165983.014219,2,3,-0.003502160189617594,0.00010131137815159872,-0.0017853040219798755,0.002847654881508439,0.03590754516989432,0.00025146827930956763,0.9993510273298629
1740165983.0451024,1740165983.0309577,2,3,-0.0036121419572809604,9.736679482723879e-05,-0.0020396400991654685,0.002131701737308684,0.03478648400778726,0.0005645675976678956,0.9993923341918862
1740165983.061342,1740165983.047338,2,3,-0.003253223319162657,0.00010797004241138784,-0.002539149993320603,-0.00022101829958329894,0.03424681538584655,0.0002964969484767813,0.9994133373516678
