Time (s),Cam1 Fiducial ID,Cam1 Position X,Cam1 Position Y,Cam1 Position Z,Cam1 Rotation X,Cam1 Rotation Y,Cam1 Rotation Z,Cam1 Rotation W
1723459809.6791873,9,0.013936548939442246,0.0033881010407306304,3.856739402203765,0.9930855991752053,-0.024703358103327456,0.10932825503012131,-0.03490064630033027
1723459809.6972504,9,0.01392764827252522,0.0033909612590228067,3.856446429788127,0.992973141866518,-0.024729492048279553,0.11031587089667373,-0.034972962780685735
1723459809.713838,9,0.01392977011574314,0.0033916527338742693,3.856856981977724,0.9929563933305261,-0.024724627814240844,0.11056886275127953,-0.03465252189034314
1723459809.7287588,9,0.013927935723264822,0.0033905169504904243,3.856218868357349,0.9929677903988126,-0.024750680127355804,0.1103809070528669,-0.03490580612358036
1723459809.7460804,9,0.01392747058555766,0.003386904969116334,3.8560242011259076,0.9929189559340117,-0.02472916825709812,0.11079379128245471,-0.03500190481456537
1723459809.7628262,9,0.013927533651824957,0.0033893587699619287,3.8561624586464305,0.9930703403385227,-0.024857810723725924,0.10943302291539828,-0.03489449953742489
1723459809.7796404,9,0.013925577003722222,0.003391517352873198,3.8563899942167827,0.9930455721963356,-0.02481994973602141,0.10978323402500993,-0.034526288076681684
1723459809.7968335,9,0.013932122761854609,0.003390809706592734,3.856536569828224,0.9930404868698325,-0.024782108919223184,0.10985746633530555,-0.03446405915205073
1723459809.813652,9,0.013930794783256501,0.0033872549923854777,3.8565840383852144,0.9930571851306814,-0.02483278966671683,0.10976531933400933,-0.03423927958918776
1723459809.8297877,9,0.013931772548047013,0.0033891492166752534,3.8569409250941042,0.9930498871281281,-0.024748407551548342,0.10979734166984474,-0.03440897943968666
1723459809.846692,9,0.013936608881496502,0.0033908921354837054,3.8570824984495093,0.993091819330686,-0.024765081865422943,0.10948282006990764,-0.03418811436519149
1723459809.8633323,9,0.013938312241480273,0.0033897931827251353,3.857957192819526,0.9931464746549661,-0.024852730209053986,0.10896578647805731,-0.03418848364254381
1723459809.878854,9,0.013936020599079462,0.003390611028625017,3.8570067355091515,0.9930494730433305,-0.024737851275055445,0.10991269540888735,-0.03405721900154245
1723459809.896711,9,0.013931852530901158,0.0033890627262666327,3.856516887638446,0.9930373465179633,-0.024785373818077095,0.109739181821915,-0.034924866632011324
1723459809.9139295,9,0.013930278145232561,0.003390595212749777,3.8563551735573682,0.9929491575794424,-0.02470848201990336,0.1107787336465074,-0.034196169335302756
1723459809.9293854,9,0.013929412528823576,0.0033898231986938137,3.856173056098343,0.992979479993064,-0.02470518722102526,0.11033948812923487,-0.03473537028400825
1723459809.9465704,9,0.013933034695930494,0.003389309928286843,3.8561701325606457,0.9930112546746575,-0.0247460347442656,0.11008078178973944,-0.03461922733324553
1723459809.9627967,9,0.013932107692593593,0.0033897468116711508,3.8568974860407614,0.9930183046484169,-0.02473756899750924,0.11016997308901114,-0.03413580453138261
1723459809.9803622,9,0.013927534631867371,0.003389318056125128,3.8566792216579273,0.9929643544382365,-0.024691892160102837,0.110484656173368,-0.034715986447957425
1723459809.9962544,9,0.013930640156542894,0.003389166684123447,3.856473485415533,0.9930085642011509,-0.02468952533543418,0.11021373832078586,-0.03431217357026232
1723459810.0185823,9,0.01393209194785401,0.0033891617046947972,3.856868940931104,0.9930449337474784,-0.02476599369495152,0.11001385565634214,-0.033842725095349094
1723459810.0349314,9,0.013936161877721856,0.0033922021277008286,3.8566230266845474,0.9930333064623458,-0.024752685512039994,0.10994592005079495,-0.034409582353055294
