Time (s),Cam3 Fiducial ID,Cam3 Position X,Cam3 Position Y,Cam3 Position Z,Cam3 Rotation X,Cam3 Rotation Y,Cam3 Rotation Z,Cam3 Rotation W
1723452878.7273993,9,0.0013294665885755328,-0.005788676323183131,1.6888947384196293,0.9625914897061336,-0.027020241064273354,0.26936938651986847,-0.011298854989100623
1723452878.7489622,9,0.0013291138928989172,-0.0057859950459338335,1.6886642997686927,0.9625028358912187,-0.026982943282468166,0.2696893589347015,-0.01130757934160693
1723452878.7608752,9,0.0013271841332917057,-0.005792180228696448,1.6890395848625284,0.9626954017779098,-0.027031483117786886,0.2690126205266123,-0.010912026096319874
1723452878.7784312,9,0.0013288253966520817,-0.005792081645003462,1.6888376054035392,0.962675122129964,-0.02716187562755864,0.2690580607415377,-0.01125174184093237
1723452878.7947354,9,0.0013293007023217126,-0.0057880527271532934,1.6888713496977696,0.9625916307567156,-0.027193625432783135,0.26936725629578456,-0.010915144004064773
1723452878.8108582,9,0.0013263730779474864,-0.0057890667601597804,1.6888090836652794,0.9626089293425157,-0.027101085915144516,0.269305414237423,-0.011143345758148564
1723452878.8294919,9,0.0013268623118645696,-0.00578943285978285,1.6889844180302833,0.9625676209800561,-0.02711770157501081,0.26945548823792836,-0.011042878272592642
1723452878.8450825,9,0.001327232222503777,-0.005788514018029475,1.6887956150866605,0.9625371174897357,-0.0270194199928907,0.2695701412665536,-0.01114393715564754
1723452878.8612838,9,0.0013288804998087384,-0.0057892622231177126,1.6888493608059092,0.962595704127362,-0.02712244400885751,0.26935243248982865,-0.01109732122392439
1723452878.877607,9,0.0013299918688540295,-0.005790686235439154,1.6890371618261766,0.9626059167287382,-0.02721288088746376,0.2693137009479054,-0.010928800225663306
1723452878.8952093,9,0.001329041606049962,-0.005787354909604362,1.6887639616933545,0.9625668396710436,-0.026963886315721684,0.26946251351425843,-0.01131290462393872
1723452878.9118555,9,0.0013289779852121483,-0.005787501208228736,1.6887914098876091,0.962576035849671,-0.02711527237750989,0.2694040929101978,-0.011557332523538168
1723452878.9281566,9,0.0013292280729647631,-0.005790247390407776,1.688769178575156,0.9626343075086554,-0.027068891783598184,0.26922159127019,-0.011054406310878572
