# sensorTOOL V1.12.0.1370
# SensorTypeName:optoNCDT ILD1420; SerialNumber:18040260; RecordingDate:2024-09-14_06-35-01.458; SA_AnalogScaleMode:0; SA_ApplicationLanguage:EN; SA_ArticleNumber:4120216; SA_Automatic:1; SA_AveragingType:3; SA_BootVersion:001.006; SA_CableHead:Wire; SA_ChartType:0; SA_CmdStr:GETOUTINFO_RS422\\r\\n; SA_CurrentName:new; SA_DataOutInterface:1; SA_DataRange:50; SA_DataSource:0; SA_DefaultUser:1; SA_DisplayUnit:0; SA_Echo:0; SA_ErrorHysteresis:2; SA_ErrorLevelOut1:0; SA_ErrorOutHoldTime:50; SA_ErrorOutput1:1; SA_HardwareRevision:01; SA_HoldLastValid:-1; SA_InitialChartType:2; SA_KeyFunction:2; SA_Keylock:2; SA_KeylockState:0; SA_KeylockTime:5; SA_LaserPower:0; SA_Master:1; SA_MasterValue:0; SA_Measrate:1; SA_MeasurePeak:0; SA_MedianCount:9; SA_MovingCount:2; SA_MultiFunctionInputLevel:0; SA_MultiFunctionInputMode:0; SA_Option:000; SA_PresetMode:3; SA_PresetNames:Standard; SA_ROIEnd:511; SA_ROIStart:0; SA_Range:200; SA_RecursiveCount:2; SA_ResampleAnalog:0; SA_ResampleRS422:0; SA_Resampling:1; SA_Sensor:ILD1420; SA_SensorBaudrate:921600; SA_SerialNumber:18040260; SA_SettingNames:new; SA_Softwareversion:001.040; SA_TimeRange:3; SA_TriggerCount:1; SA_TriggerMode:0; SA_TriggerMoment:0; SA_UpperLimit:0; SA_UserLevel:1; SA_ViewRange:1
# SignalName           ; DataRate             ; RangeMin             ; RangeMax             
# Distance1            ; 1000 Hz              ; -102 mm              ; 713,9750916 mm       
# VideoResolution:65536; VideoSignalCount:0
# 1_Averaging:Disabled; 2_Triggering:Disabled; 3_Subsampling:Disabled; 4_Mastering:Disabled
# Data acquisition time; Epoch time (ms); Distance1 (mm)
2024-09-14 06:35:02,278082; 1726263302278,082;   2,1452
2024-09-14 06:35:02,279083; 1726263302279,083;   2,1203
2024-09-14 06:35:02,280083; 1726263302280,083;   2,0923
2024-09-14 06:35:02,281083; 1726263302281,083;   2,0643
2024-09-14 06:35:02,282083; 1726263302282,083;   2,0363
2024-09-14 06:35:02,283083; 1726263302283,083;   2,0114
2024-09-14 06:35:02,284084; 1726263302284,084;   1,9802
2024-09-14 06:35:02,285084; 1726263302285,084;   1,9553
2024-09-14 06:35:02,286084; 1726263302286,084;   1,9273
2024-09-14 06:35:02,287085; 1726263302287,084;   1,9024
2024-09-14 06:35:02,288085; 1726263302288,085;   1,8775
2024-09-14 06:35:02,289085; 1726263302289,085;   1,8495
2024-09-14 06:35:02,290085; 1726263302290,085;   1,8277
2024-09-14 06:35:02,291085; 1726263302291,085;   1,8027
2024-09-14 06:35:02,292086; 1726263302292,086;   1,7778
2024-09-14 06:35:02,293086; 1726263302293,086;   1,7529
2024-09-14 06:35:02,294086; 1726263302294,086;   1,7280
2024-09-14 06:35:02,295086; 1726263302295,086;   1,7031
2024-09-14 06:35:02,296087; 1726263302296,087;   1,6782
2024-09-14 06:35:02,297087; 1726263302297,087;   1,6502
2024-09-14 06:35:02,298087; 1726263302298,087;   1,6222
2024-09-14 06:35:02,299088; 1726263302299,087;   1,5941
2024-09-14 06:35:02,300088; 1726263302300,088;   1,5661
2024-09-14 06:35:02,301088; 1726263302301,088;   1,5350
2024-09-14 06:35:02,302088; 1726263302302,088;   1,5070
2024-09-14 06:35:02,303088; 1726263302303,088;   1,4821
2024-09-14 06:35:02,304089; 1726263302304,089;   1,4571
2024-09-14 06:35:02,305089; 1726263302305,089;   1,4291
2024-09-14 06:35:02,306089; 1726263302306,089;   1,4042
2024-09-14 06:35:02,307089; 1726263302307,089;   1,3793
2024-09-14 06:35:02,308089; 1726263302308,090;   1,3544
2024-09-14 06:35:02,309090; 1726263302309,090;   1,3295
2024-09-14 06:35:02,310090; 1726263302310,090;   1,3046
2024-09-14 06:35:02,311090; 1726263302311,090;   1,2828
2024-09-14 06:35:02,312091; 1726263302312,091;   1,2579
2024-09-14 06:35:02,313091; 1726263302313,091;   1,2361
2024-09-14 06:35:02,314091; 1726263302314,091;   1,2112
2024-09-14 06:35:02,315091; 1726263302315,091;   1,1863
2024-09-14 06:35:02,316092; 1726263302316,092;   1,1614
2024-09-14 06:35:02,317092; 1726263302317,092;   1,1333
2024-09-14 06:35:02,318092; 1726263302318,092;   1,1053
2024-09-14 06:35:02,319092; 1726263302319,092;   1,0773
2024-09-14 06:35:02,320092; 1726263302320,093;   1,0493
2024-09-14 06:35:02,321093; 1726263302321,093;   1,0181
2024-09-14 06:35:02,322093; 1726263302322,093;   0,9901
2024-09-14 06:35:02,323093; 1726263302323,093;   0,9621
2024-09-14 06:35:02,324094; 1726263302324,094;   0,9310
2024-09-14 06:35:02,325094; 1726263302325,094;   0,8998
2024-09-14 06:35:02,326094; 1726263302326,094;   0,8718
2024-09-14 06:35:02,327094; 1726263302327,094;   0,8438
2024-09-14 06:35:02,328094; 1726263302328,094;   0,8158
2024-09-14 06:35:02,329095; 1726263302329,095;   0,7908
2024-09-14 06:35:02,330095; 1726263302330,095;   0,7659
2024-09-14 06:35:02,331095; 1726263302331,095;   0,7473
2024-09-14 06:35:02,332095; 1726263302332,095;   0,7255
2024-09-14 06:35:02,333096; 1726263302333,096;   0,7068
2024-09-14 06:35:02,334096; 1726263302334,096;   0,6850
2024-09-14 06:35:02,335096; 1726263302335,096;   0,6632
2024-09-14 06:35:02,336097; 1726263302336,096;   0,6476
2024-09-14 06:35:02,337097; 1726263302337,097;   0,6289
2024-09-14 06:35:02,338097; 1726263302338,097;   0,6103
2024-09-14 06:35:02,339097; 1726263302339,097;   0,5916
2024-09-14 06:35:02,340097; 1726263302340,097;   0,5698
2024-09-14 06:35:02,341098; 1726263302341,098;   0,5449
2024-09-14 06:35:02,342098; 1726263302342,098;   0,5231
2024-09-14 06:35:02,343098; 1726263302343,098;   0,4982
2024-09-14 06:35:02,344098; 1726263302344,098;   0,4733
2024-09-14 06:35:02,345099; 1726263302345,099;   0,4484
2024-09-14 06:35:02,346099; 1726263302346,099;   0,4234
2024-09-14 06:35:02,347099; 1726263302347,099;   0,3954
2024-09-14 06:35:02,348099; 1726263302348,099;   0,3705
2024-09-14 06:35:02,349100; 1726263302349,100;   0,3456
2024-09-14 06:35:02,350100; 1726263302350,100;   0,3176
2024-09-14 06:35:02,351100; 1726263302351,100;   0,2896
2024-09-14 06:35:02,352100; 1726263302352,100;   0,2647
2024-09-14 06:35:02,353101; 1726263302353,101;   0,2397
2024-09-14 06:35:02,354101; 1726263302354,101;   0,2148
2024-09-14 06:35:02,355101; 1726263302355,101;   0,1930
