Cam3 System Time (s),ROS Header Time (s),Cam3 Fiducial ID,Cam3 Position X,Cam3 Position Y,Cam3 Position Z,Cam3 Rotation X,Cam3 Rotation Y,Cam3 Rotation Z,Cam3 Rotation W
1741250578.8709135,1741250578.8638175,3,-0.00023202440682490823,0.0001735666976644856,0.00016064746336342468,-0.012973037028002135,-0.008690049086795743,-3.1500278336124344e-05,0.9998780837506499
1741250578.888806,1741250578.8806167,3,-0.0002907251890862574,0.0002728076975017735,-0.0007037275475799348,-0.014473661069303256,-0.007943159552784731,0.00015262616707911608,0.9998636887380314
1741250578.9046638,1741250578.8971226,3,-0.00021551326602993245,0.00018993138274611741,-0.00010777170633351514,0.12054143900393445,0.08714681573549335,-0.0003296920480637605,0.9888756672571016
1741250578.920919,1741250578.913832,3,-0.00022549317498704762,0.00016888202217772165,0.00047963333941559484,-0.013852814510173292,-0.010229736056977587,6.067279963742151e-06,0.9998517150025494
1741250578.9389012,1741250578.9307258,3,-0.00026432911650174157,0.0001888509469294178,4.459623083326543e-05,-0.0137137678742605,-0.00930057588039074,9.882795487098988e-05,0.9998627016205871
1741250578.9561656,1741250578.9474814,3,-0.0002743516088599912,0.00021204270359976736,-0.00016315910247044499,-0.012608168152820015,-0.008946692260634133,0.00011713926110707523,0.9998804813935599
1741250578.9712365,1741250578.963849,3,-0.00026745448694935343,0.000219225156776647,-0.00024337588986852727,-0.015623626756480997,-0.008259317972833356,0.00010903420152091454,0.9998438248372297
1741250578.988494,1741250578.980584,3,-0.000263022366258717,0.00026538704000425816,-0.0005720938574714229,-0.013388984626579193,-0.008545841532343761,0.00014999566030800092,0.9998738326331355
1741250579.0056279,1741250578.9971356,3,-0.00023592695987014568,0.00026633318810096384,-0.0004866869974640852,-0.012594153965188516,-0.007443391416368108,0.00020947708831978612,0.9998929639363773
1741250579.0288985,1741250579.0156763,3,-0.0001863155420495045,0.00017003458264293193,-3.511653794329323e-05,0.12059190560279608,0.08916289357717902,-6.47200112942486e-05,0.9886898232121898
1741250579.0388746,1741250579.0306938,3,-0.00022238491648099147,0.00015079241486823397,0.0004873031902123158,-0.014681663954014464,-0.010331794087294024,-0.000111144786847501,0.9998388322231315
1741250579.054504,1741250579.0471647,3,-0.00027724537703988013,0.0001983893188014345,-1.9462356434472355e-05,-0.012883790021013263,-0.00942231645529398,0.00021034841727778,0.9998725837129719
1741250579.071876,1741250579.0642557,3,-0.0002684735876792798,0.00022442136912378166,-0.00023410452309401982,-0.014729910457874966,-0.007867477583082367,0.00020608831016480085,0.999860535305795
1741250579.0894442,1741250579.08153,3,-0.00024635696886921135,0.00025374474496794386,-0.0004103484802292547,-0.012565317693369247,-0.008563169485826307,9.674872469432662e-05,0.9998843810957875
1741250579.105162,1741250579.0972304,3,-0.00018162845827314087,0.00020780235134522897,7.563097020884431e-05,-0.013079667083309982,-0.008661038273873616,0.0002530590358605515,0.9998769147680793
1741250579.1215813,1741250579.1141126,3,-0.00018701663269098562,0.00019816412350188273,3.0519500213804246e-05,-0.013219545463859173,-0.008348082948047456,6.840210984600972e-05,0.9998777667545032
1741250579.142256,1741250579.1313152,3,-0.00027175669543135986,0.00025595592992535426,-0.0005596459796839023,-0.014097924213719453,-0.008520949225980293,0.00011284391236668901,0.9998643054051903
1741250579.1550198,1741250579.1474168,3,-0.000293974940775857,0.0002297031820579593,-0.0002547571746927819,-0.014122775685392375,-0.009319551472083996,0.00016514986640907904,0.9998568226965403
1741250579.172059,1741250579.1642768,3,-0.00032380497917765266,0.00027079525862580046,-0.0006308444126677064,-0.013063713182914643,-0.007095378873063419,7.817811892159755e-05,0.999889488335938
1741250579.188401,1741250579.1809354,3,-0.00021240214733439898,0.00018587417615386102,-0.00020533019276868067,0.12054504524452377,0.08750841038893793,-0.00017038184241571528,0.9888433349870063
1741250579.205884,1741250579.1978981,3,-0.00022449853621773344,0.0002391302553977832,-0.00020279711071743783,-0.013313836747932581,-0.008502361555804297,8.880762334464216e-05,0.9998752140703507
1741250579.221815,1741250579.2141192,3,-0.00018734821620958707,0.0002040655170955023,4.963917221730318e-05,-0.013369551358521609,-0.008071028736345232,0.00010671041842938148,0.999878043665574
1741250579.2399797,1741250579.23148,3,-0.00018315156865930852,0.00018811184941798265,0.00015941516025814667,-0.014218940594569003,-0.009109787661314244,-0.0001072507963809558,0.9998574008299387
1741250579.2557843,1741250579.2475986,3,-0.00024362787646373278,0.00021287282933568136,-9.656506764098055e-05,-0.014291482585889106,-0.008813142352702068,8.288200400088426e-05,0.9998590276523694
1741250579.2719219,1741250579.2645056,3,-0.00030659248397871914,0.00026170662881373936,-0.0005249647316405013,-0.013141930535419467,-0.008053717553840193,0.00012206941863825203,0.999881199140389
1741250579.2892935,1741250579.2810342,3,-0.00027662653149043085,0.00023880036122373677,-0.00029713294795425765,-0.013545284616152236,-0.008734736741042406,0.00010166813660412634,0.9998701012143137
1741250579.306142,1741250579.2978446,3,-0.00019247800768117885,0.0001624999865395348,-2.5001066345295946e-05,0.12091101394254754,0.08739360658728029,-0.0001914658382411482,0.9888088023353582
1741250579.3222163,1741250579.3142555,3,-0.0002409215813814633,0.00024298936706196604,-0.00032156249418576507,-0.013127351297451411,-0.00950087654936716,-6.551012558971207e-05,0.9998686922297
1741250579.3382745,1741250579.3308167,3,-0.00023154583012475102,0.00023959051712523367,-0.000261710301880162,-0.013038342142643829,-0.008746041940975285,3.088437928507078e-05,0.999876746119587
1741250579.3560798,1741250579.3474991,3,-0.00022290461826605576,0.0002286041941551057,-0.00018791064033536433,-0.01292740568115623,-0.008732190750337578,5.417723417689521e-05,0.9998783066413041
