Synchronized Time (s),ROS Header Time (s),Camera Number,Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1740166436.5041215,1740166436.4849749,2,3,0.0007236144781570054,-9.943555190861549e-06,0.0004777751181829102,-0.00025794923310862213,0.03247504300357968,5.177227264260157e-05,0.9994725120601069
1740166436.516924,1740166436.5015607,2,3,0.0006772786386633557,-8.897339383059865e-06,0.0005434002239969816,-0.0003215585158601231,0.03255128496205665,2.6017858079336828e-05,0.9994700144429101
1740166436.533817,1740166436.5180182,2,3,0.0006807759944874006,-1.1147374695712261e-05,0.0005373346986871822,-0.0002828913767733204,0.03253986392714892,4.972156819201467e-05,0.9994703971383231
1740166436.55037,1740166436.5350041,2,3,0.0006879159095153295,-9.410742464118516e-06,0.0005282490461337313,-0.0003362853008762531,0.032554063646054024,1.780309852435282e-05,0.9994699192748998
1740166436.5666223,1740166436.551558,2,3,0.0007280227395567235,-8.923811629670806e-06,0.00047557485852678334,-0.0003172798401193939,0.03250402272509502,2.9163838065676933e-05,0.9994715538671723
1740166436.5833273,1740166436.5681014,2,3,0.0006901005079207078,-9.89310625142797e-06,0.0005268235556334656,-0.0004104428216148793,0.032556542273710104,3.277528228472625e-05,0.9994698104583506
1740166436.6030638,1740166436.5849922,2,3,0.0007138126273416643,-9.366249517472368e-06,0.0004963664565622351,-0.0003123950764144364,0.03254223993454013,4.2758163986721994e-05,0.999470311315498
1740166436.617102,1740166436.6016533,2,3,0.0006562077733523619,-1.0179473228272798e-05,0.0005725541800474895,-0.0002948905159429244,0.032565524955891295,2.6255178672006998e-05,0.9994695587833561
1740166436.636812,1740166436.6185477,2,3,0.0007091432652119056,-9.65602212846048e-06,0.0005014846647383165,-0.00039573147396085653,0.032522274368204714,2.1973309887020153e-05,0.99947093233555
1740166436.6504889,1740166436.6350758,2,3,0.0007201624417737513,-7.934936809393533e-06,0.0004892887352035317,-0.0003100799088061463,0.032541451968309154,1.2699629198007816e-05,0.9994703385258433
1740166436.6693058,1740166436.6532824,2,3,0.0006841806903461994,-9.975979911301633e-06,0.0005372747310404098,-0.0003168411289431001,0.03258525246099514,5.747635978463144e-05,0.99946890778564
1740166436.6835122,1740166436.6683173,2,3,0.0007018984441225665,-9.291438966695507e-06,0.0005114944000979596,-0.00022340308277811222,0.03256416643269373,5.630321332252924e-05,0.9994696203414862
1740166436.6999755,1740166436.684885,2,3,0.0007205533753049476,-8.176282066448866e-06,0.00048808382791500207,-0.000390525301471098,0.032539439446177244,2.2676891001119603e-05,0.9994703756771763
1740166436.7183335,1740166436.702306,2,3,0.0006905334746843807,-9.395437344017794e-06,0.0005257319368518756,-0.000265096111669229,0.032567602390870615,5.166837596878298e-05,0.9994694984485223
1740166436.7336555,1740166436.7187498,2,3,0.0007210862443568129,-7.890120575594079e-06,0.0004883924466163289,-0.000282473991843289,0.03253828834133502,9.787247136357994e-05,0.9994704449963688
1740166436.7497358,1740166436.7347689,2,3,0.0006903648250375691,-8.09115983086682e-06,0.0005279056643171328,-0.0003432548904072396,0.03253799259764399,4.85700012433919e-05,0.9994704392100603
1740166436.7666204,1740166436.7516243,2,3,0.0007051507154819115,-9.569424716033936e-06,0.0005090862520074461,-0.0002955251589215033,0.03255777759186439,5.230288261941102e-05,0.9994698099730516
1740166436.783409,1740166436.7685065,2,3,0.0007055916054570236,-7.796116786226653e-06,0.0005082380065780524,-0.0003404423630803049,0.03253962919251764,4.538566907965614e-05,0.9994703870406325
1740166436.800549,1740166436.7852886,2,3,0.000698656851917357,-9.249224458381085e-06,0.0005192365541659739,-0.0002853683528022141,0.03256612260434509,4.925089221513852e-05,0.9994695412056196
1740166436.821402,1740166436.8019364,2,3,0.0006841248672950176,-7.682602036910345e-06,0.000534599549581171,-0.0003222549211337171,0.032542628309932424,5.892750248022711e-05,0.9994702947171551
1740166436.8338833,1740166436.8182557,2,3,0.0006546491568566763,-1.0035096145147597e-05,0.0005783813140503169,-0.0002983513847284519,0.032605334386014685,6.329340868935594e-05,0.9994682582003152
1740166436.8503287,1740166436.835327,2,3,0.000674066100919139,-8.902474886232237e-06,0.0005510793168540281,-0.0003498763058921086,0.03260021656025214,3.510989880862697e-05,0.9994684098229869
1740166436.8665874,1740166436.8517156,2,3,0.0006890311999064142,-8.249827609397763e-06,0.0005329422657252337,-0.000334845431994537,0.03255583805145857,2.8213235168448926e-05,0.9994698617223619
1740166436.8834474,1740166436.8686273,2,3,0.000692265740480696,-7.433762406369081e-06,0.0005256067698674607,-0.00029311722792413694,0.03256240403188481,1.604160047182239e-05,0.9994696612046922
1740166436.9003701,1740166436.88535,2,3,0.0007001233142209474,-8.235661918202044e-06,0.0005194684584585516,-0.0003585798354706412,0.03256700693050983,1.9731368455997796e-05,0.9994694898248585
1740166436.9170768,1740166436.9020727,2,3,0.0006609194085222375,-8.638433427612598e-06,0.0005666552343986577,-0.00023000357717665025,0.03256814922274896,6.146265996692527e-05,0.9994694887673664
1740166436.9336028,1740166436.9187787,2,3,0.0006803277982899153,-7.908835276100534e-06,0.0005431272459289041,-0.00029783208791697805,0.032513060874445956,4.7395067444376347e-05,0.9994712651809102
1740166436.9506028,1740166436.9352114,2,3,0.0006764348227254041,-6.675883304281457e-06,0.000548003431641997,-0.0002461120472031983,0.032534962437082156,9.347141904580832e-05,0.9994705633039783
1740166436.9678533,1740166436.951844,2,3,0.0006857555886295335,-7.1481296166142065e-06,0.0005360921463645586,-0.0002453339601544306,0.03257368726165874,5.8287089662959525e-05,0.9994693048373436
1740166436.983952,1740166436.9686854,2,3,0.000661279893664111,-8.475722975522663e-06,0.000564701003917841,-0.00026011686211347584,0.03253309758315748,9.014575900744554e-05,0.9994706207661158
1740166436.999986,1740166436.9850929,2,3,0.0006493456776443818,-8.346797296035345e-06,0.0005827812808536387,-0.0003091565405672539,0.03259966186326637,4.725669343629193e-05,0.9994684408401494
1740166437.0178893,1740166437.0023413,2,3,0.0006717445732664415,-9.322276816162872e-06,0.0005505953821836453,-0.00029743867989385456,0.03253501161245466,-2.1145301226498174e-07,0.999470552117252
1740166437.0338802,1740166437.0184507,2,3,0.000686229886276495,-1.0104542046481254e-05,0.0005290787849230377,-0.0004098055697333798,0.032528128264379244,8.792279131361117e-06,0.9994707363668567
