System Time (s),ROS Header Time (s),Camera Number,Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1740163410.0871367,1740163410.079117,3,3,7.74424168202217e-05,0.00021372790031818826,7.407528944591256e-05,0.001063432463582506,0.0005888636283851907,-5.696294205985073e-06,0.9999992611590144
1740163410.1065505,1740163410.0958319,3,3,8.043322955370023e-05,0.00021148334014974983,8.105071844666271e-05,0.0008792417162704591,0.0007953739672133487,5.723275044920155e-06,0.9999992971405033
1740163410.1288497,1740163410.1127365,3,3,9.130449009371441e-05,0.00020381188467823687,0.00012574273897668272,0.0007714154414918713,0.0007471440750116423,5.2670338977932626e-05,0.9999994219597245
1740163410.1397932,1740163410.129107,3,3,8.559817492840568e-05,0.00020294227531932217,0.0001100521985036269,0.0008239070153973606,0.0007312609777483803,-2.0104054778391264e-06,0.9999993932151013
1740163410.1565967,1740163410.1459346,3,3,8.681748341278722e-05,0.00020346547147801828,0.0001110381306229133,0.0007243937349235125,0.0007144908505450888,4.59143000213985e-05,0.9999994813240747
1740163410.1735878,1740163410.1625698,3,3,7.976381290440133e-05,0.0002086878811855814,8.009887758843814e-05,0.0007738983211577624,0.0007496671576768876,3.136280187024043e-05,0.9999994190482892
1740163410.1958418,1740163410.1794055,3,3,5.9290865998524156e-05,0.00022017132171777502,-2.6952045555447647e-06,0.0010496567633066392,0.0008514921617449836,1.33455460266302e-05,0.9999990865014199
1740163410.212408,1740163410.1959455,3,3,7.691460837835097e-05,0.0002119292895262382,6.45264826453346e-05,0.0009533387896223864,0.0007719615288017409,1.3085450965511674e-05,0.9999992475243775
1740163410.2231228,1740163410.2127147,3,3,8.368588661305779e-05,0.00020672659485160196,9.299594958006058e-05,0.0009052196530165404,0.0008058549569522286,1.4432566382352632e-05,0.9999992654831648
1740163410.240851,1740163410.2290323,3,3,7.605385889359338e-05,0.00020800035036936312,6.511389132082173e-05,0.0011206610615092532,0.0008256788710327902,4.564129400205935e-06,0.9999990311757087
1740163410.2572823,1740163410.2461371,3,3,5.557014526861524e-05,0.00021490559225020116,-1.0014083755196347e-05,0.0010462141214831802,0.0007674777869763163,1.2651352721653937e-05,0.9999991581265465
1740163410.2740726,1740163410.2624369,3,3,6.419292611136769e-05,0.00021445108017425517,1.7778639429227677e-05,0.0011577827467143446,0.0008484700168860625,1.5318188316806032e-05,0.9999989697010168
1740163410.2920384,1740163410.2792141,3,3,7.130646421948142e-05,0.0002117381996579723,4.73563797172358e-05,0.0010632392123896609,0.0007562669975633251,-2.237816528575904e-05,0.9999991485405493
1740163410.312362,1740163410.2963026,3,3,7.191932585563207e-05,0.000214694734702816,4.228211955864396e-05,0.0009440520948874657,0.0008600198335445728,5.6997371306463425e-06,0.9999991845491881
1740163410.3232787,1740163410.3127327,3,3,8.540618280052237e-05,0.00020510709675689948,9.863143888595163e-05,0.00081507195057012,0.0008132631151871295,5.7276741844357244e-05,0.9999993354898772
1740163410.337881,1740163410.330156,3,3,7.638644971616791e-05,0.0002052288029893717,6.447430319292047e-05,0.0010586090630638335,0.0008454085359097995,1.4111301410755735e-05,0.9999990822156439
1740163410.360463,1740163410.346044,3,3,8.579966678902503e-05,0.00019742437471205904,0.00010424825505185558,0.00096404921529139,0.000696284227299728,-3.768310085936248e-05,0.9999992921884341
1740163410.3768988,1740163410.362593,3,3,7.850267790346526e-05,0.00020181514214247646,7.625726333236646e-05,0.0008770474046949565,0.0008460615165379169,-8.970626105758296e-06,0.9999992574433684
1740163410.3968832,1740163410.3799677,3,3,7.762200437919373e-05,0.0002027376356853248,7.295685190641383e-05,0.0010128187388416465,0.0008049064114610182,-8.857804784081915e-06,0.999999163122355
1740163410.4073868,1740163410.3962603,3,3,6.191641725735683e-05,0.00021270675248005652,1.0918175576193085e-05,0.0009695215342408736,0.0007947835839461568,3.600484792062787e-05,0.999999213525041
1740163410.4243538,1740163410.4128025,3,3,7.142963858339214e-05,0.00020913280357243115,4.398068788829988e-05,0.0010482341373563612,0.0008440586979217307,-5.684988915649857e-06,0.9999990943684842
1740163410.4403238,1740163410.4293954,3,3,6.0376522608964004e-05,0.00021291609294006038,-4.754867269227326e-06,0.0012091524487286007,0.0009936470655592098,-1.6039359745438625e-05,0.9999987751785518
1740163410.457643,1740163410.4461987,3,3,8.423017031980371e-05,0.00019790123369925006,9.842391579591328e-05,0.0012625841344488923,0.0006788471292911035,-5.414865555591041e-05,0.9999989710573715
1740163410.4740477,1740163410.462826,3,3,6.520957415989986e-05,0.00020377215709863774,2.1429169055782774e-05,0.0009785792663001152,0.0008593643251674362,-4.420368779539221e-06,0.9999991519276586
1740163410.488651,1740163410.480143,3,3,7.491690076278599e-05,0.00019962999080235335,6.154144545216422e-05,0.0010819588192719494,0.0007396956301633966,-3.2016990107030976e-05,0.9999991405948309
1740163410.5068066,1740163410.4959893,3,3,5.0071994037886586e-05,0.0002135663048484264,-3.746438753827848e-05,0.0009595848827624067,0.0009386267395363848,1.0018963164816944e-06,0.9999990990874406
1740163410.5240524,1740163410.5128481,3,3,7.786533725947707e-05,0.00020634491942564317,7.077132420218394e-05,0.0008470350941798078,0.0007284342944960829,4.296377204680491e-06,0.9999993759480897
1740163410.5419703,1740163410.5296078,3,3,6.407384041062993e-05,0.00021239922139921471,1.4350319452036116e-05,0.0008586537093396223,0.0007928247293471526,6.339851699355182e-06,0.9999993170510479
1740163410.5576265,1740163410.5463724,3,3,9.399640525395485e-05,0.00019808260609582615,0.00013884090177270424,0.0011885876767998044,0.0005170081938657229,-2.4650916697069642e-05,0.9999991596767441
1740163410.5745926,1740163410.5630162,3,3,7.208293525094196e-05,0.00020599576722430586,4.814400186575789e-05,0.0008655688602225774,0.0008406928145772449,-9.114595793513625e-06,0.9999992719712669
1740163410.5874183,1740163410.5800657,3,3,8.172639331342592e-05,0.00020116217425079702,8.719525027127062e-05,0.0009116656175854269,0.0007918060051457386,4.4462938666117565e-06,0.9999992709443754
1740163410.60735,1740163410.5962589,3,3,6.684887969091306e-05,0.0002074810349094628,3.126205142410555e-05,0.0008921080084377484,0.0008756399476364073,1.6390801810341837e-05,0.9999992185643573
1740163410.6237538,1740163410.6131446,3,3,5.647349375931996e-05,0.00021552391197440776,-1.3346028352785818e-05,0.0011651296458462588,0.001030437692614134,2.8183979966094215e-05,0.9999987899376345
1740163410.6409836,1740163410.6295786,3,3,7.419210778725159e-05,0.00020912255199884502,5.339797487212908e-05,0.0008875662573225624,0.0007946946838947922,-5.264488051987091e-06,0.9999992903291399
1740163410.6573324,1740163410.6463168,3,3,9.191310731127228e-05,0.00020146427182648273,0.0001244405266439682,0.000959123784665391,0.0006707166071810728,2.145971994246784e-06,0.9999993151078622
1740163410.675225,1740163410.6633341,3,3,6.635920407540023e-05,0.00020931396134517174,2.718605487313286e-05,0.0011272088576006487,0.000937360245661882,-1.221830260467852e-05,0.9999989253027597
1740163410.6904929,1740163410.6797087,3,3,7.627390248946099e-05,0.00020461038716539922,6.587515913241097e-05,0.000994377616474778,0.0009081546849984243,-7.537575146786107e-06,0.9999990932052933
1740163410.7086964,1740163410.6965144,3,3,6.432125095897925e-05,0.00020855837498721293,2.4767512858635092e-05,0.0011067873591749146,0.000906147941137896,-2.7772983288966984e-05,0.9999989765726321
1740163410.7245333,1740163410.7130623,3,3,7.995280086886912e-05,0.0002049872129273822,8.853112238374032e-05,0.0009203182614983674,0.0007129680497633751,-3.1888046727947016e-05,0.9999993218367751
1740163410.7404842,1740163410.7297163,3,3,7.874098256544587e-05,0.00020586445927590398,8.237212810938367e-05,0.0007106015273312466,0.0007374918472082671,3.603135219266688e-05,0.9999994749263553
1740163410.7583168,1740163410.7465322,3,3,8.727012513578731e-05,0.00020175534297841845,0.00011765134421893381,0.0008656723269132644,0.0007045612495501617,-1.3618076270474536e-06,0.9999993771013127
1740163410.7738771,1740163410.7631483,3,3,7.008854347916653e-05,0.00020517119268205665,4.847265669090703e-05,0.0011742588973911979,0.0007489895013109486,-2.9715586480885635e-05,0.9999990296234056
1740163410.7909122,1740163410.7798147,3,3,9.488570857039884e-05,0.00019359182046985876,0.00014948845736822427,0.000781025057249115,0.0005554806278266852,4.1649866201628105e-05,0.9999995398531045
1740163410.8081849,1740163410.7967737,3,3,8.293578591669604e-05,0.00019660140079819853,0.00010653014165631791,0.000872355211702866,0.0005760187295007945,1.1607646526761863e-05,0.9999994535318859
1740163410.8239102,1740163410.813007,3,3,8.883823657793676e-05,0.00019642023000686172,0.00012831460864236327,0.0007519414825606023,0.0006614337826154564,2.8522181001070776e-05,0.9999994981377957
1740163410.8402283,1740163410.8298557,3,3,6.109366861348503e-05,0.00020953381545295592,1.9168284137980942e-05,0.0009777240797162602,0.0007936619196006688,-4.148225049834044e-05,0.9999992062174872
1740163410.8606584,1740163410.846532,3,3,8.06268330374138e-05,0.00020397517090360893,9.57262654301365e-05,0.0007830144336955909,0.0008493519949372314,3.407064791039114e-05,0.9999993321641651
1740163410.8736072,1740163410.8631487,3,3,7.678446504135829e-05,0.00020364180400425996,7.695164009190564e-05,0.0008242001974810383,0.0006673721979992339,4.032710200826084e-05,0.9999994368408958
1740163410.891386,1740163410.8799129,3,3,8.320459328394744e-05,0.00019959394432808646,0.00010318670097844625,0.0008170308752104371,0.0007400728417648009,3.365508914545028e-05,0.9999993918098514
1740163410.9068465,1740163410.8965254,3,3,9.636139413474209e-05,0.0001910814849370748,0.00015749385672269336,0.0009302136962350322,0.0005883877193236773,-9.898048664136974e-06,0.9999993942020163
1740163410.9254951,1740163410.9135783,3,3,6.875134284022411e-05,0.00020287422067053216,5.055662713479002e-05,0.0009839208244695338,0.0007491039448890828,-7.331506728655482e-06,0.9999992353443776
1740163410.9412777,1740163410.9301312,3,3,7.766090332757085e-05,0.00019953044196183232,8.606766277825929e-05,0.0007587258283791969,0.0006777874868415639,4.817562904466814e-05,0.9999994813090399
1740163410.957326,1740163410.9464972,3,3,8.886534017398833e-05,0.0001974046794644823,0.00013093102463005669,0.0007406067923741636,0.0006453870693706261,8.080853395783806e-06,0.9999995174557884
1740163410.973629,1740163410.9632175,3,3,9.28392767126555e-05,0.00019570361607921114,0.00014568277406599197,0.0008153103066247899,0.0005783327734296195,2.9659231172813895e-05,0.9999994999601935
1740163410.9907463,1740163410.9802053,3,3,8.125385920444361e-05,0.00020018833991039816,9.558884986235174e-05,0.0010751239390399175,0.0007023844330815084,-1.7468839439126607e-06,0.9999991753804461
1740163411.0070221,1740163410.9965584,3,3,8.883079947230173e-05,0.00019404046298068553,0.00012680819839667705,0.0009108059671543953,0.0005609273459748455,1.4232452461691421e-06,0.9999994278953249
1740163411.024191,1740163411.013349,3,3,7.749191452201226e-05,0.00019914963022446035,8.057512143987409e-05,0.0008133321121202505,0.000731966588168819,2.4722603049487416e-05,0.9999994010521117
1740163411.0411868,1740163411.0300674,3,3,7.780798014325402e-05,0.0001991544654988702,8.531900698880907e-05,0.0008100795028563356,0.0006539739547592481,9.96654109068122e-06,0.9999994579948199
1740163411.0546591,1740163411.0471568,3,3,5.1233909388180125e-05,0.00021348178597399605,-2.4456209502299526e-05,0.0010516242463841096,0.0008848244280065302,2.261411706825064e-06,0.999999055583085
1740163411.074985,1740163411.063531,3,3,8.423305739060588e-05,0.0001992593335825881,0.00010676263765236036,0.0009264963511535916,0.0006138975090860598,-1.8152283570623392e-05,0.9999993822022363
1740163411.09085,1740163411.080047,3,3,6.706924940569878e-05,0.00020567596026647937,3.6401504930831046e-05,0.0009869020901431182,0.0008209281305645643,-1.176984983024344e-05,0.9999991759810303
1740163411.1076365,1740163411.0968719,3,3,8.20130205057042e-05,0.00019833551900633672,9.364593160105646e-05,0.0010011648620579564,0.000757859029607159,-4.5778519901840425e-05,0.999999210611157
1740163411.1244254,1740163411.1135192,3,3,6.318471201284144e-05,0.00020708814806896344,1.2810515819229765e-05,0.0010337371443813453,0.0009739095109479451,-2.954803104011178e-05,0.9999989910068382
1740163411.1412258,1740163411.1307824,3,3,7.661325923116603e-05,0.00019967166696566334,7.338747491429675e-05,0.0010371185436470738,0.00075832964064993,-1.175114276687424e-05,0.9999991745912559
1740163411.1573622,1740163411.1468704,3,3,6.73565641424962e-05,0.00020616142147105584,3.674554561781555e-05,0.000999913887353174,0.0007958465116472419,2.1352148114447253e-05,0.9999991831719831
1740163411.1741858,1740163411.1636074,3,3,7.647484930220512e-05,0.00020358124164635228,7.075200888170645e-05,0.000813992062181877,0.0008434452708419429,3.799361901304781e-05,0.9999993122865048
1740163411.191008,1740163411.1800501,3,3,6.561689967821988e-05,0.00020945479507610928,2.5712736382423565e-05,0.0010186018130534887,0.0008176392073662656,-4.669100685021956e-06,0.9999991469469723
1740163411.209302,1740163411.1968758,3,3,7.49099706761837e-05,0.0002040396068050883,6.150630345425547e-05,0.0009490572109981269,0.0008007646894933653,-1.3648980016007213e-05,0.9999992289397166
1740163411.2253265,1740163411.2135463,3,3,8.355128686661872e-05,0.00019920301474661488,9.618478771838477e-05,0.0009206987263292793,0.0007229358863835101,7.00406053530499e-06,0.9999993148140165
1740163411.2416809,1740163411.230227,3,3,8.28940902966573e-05,0.00019791993211780833,9.519146818385788e-05,0.0009579151660068432,0.000688144997412464,3.1311348785912693e-06,0.9999993044223546
1740163411.2584484,1740163411.2469544,3,3,8.559290639252408e-05,0.00019696390744580928,0.0001068011337451905,0.0007939792410463181,0.0006947570813688416,2.227311899310695e-06,0.999999443452146
1740163411.2741833,1740163411.263778,3,3,6.82725112109601e-05,0.00020457710586126745,3.724085625749262e-05,0.0010358253752044129,0.0007879743478075486,-3.076213556820384e-06,0.9999991530760194
1740163411.2918518,1740163411.2802134,3,3,8.001648571494842e-05,0.00019989692447982714,8.341959322368363e-05,0.0010036351888869938,0.0006839724776064828,-3.187599130910264e-05,0.9999992619407169
1740163411.307748,1740163411.2972717,3,3,8.466586617489933e-05,0.00019954273134364367,0.00010464336672333769,0.0007894614984326657,0.00067470995121801,-2.041899298696982e-06,0.9999994607562821
