Synchronized Time (s),ROS Header Time (s),Camera Number,Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1740163410.1037593,1740163410.0958319,3,3,8.043322955370023e-05,0.00021148334014974983,8.105071844666271e-05,0.0008792417162704591,0.0007953739672133487,5.723275044920155e-06,0.9999992971405033
1740163410.125068,1740163410.1127365,3,3,9.130449009371441e-05,0.00020381188467823687,0.00012574273897668272,0.0007714154414918713,0.0007471440750116423,5.2670338977932626e-05,0.9999994219597245
1740163410.136753,1740163410.129107,3,3,8.559817492840568e-05,0.00020294227531932217,0.0001100521985036269,0.0008239070153973606,0.0007312609777483803,-2.0104054778391264e-06,0.9999993932151013
1740163410.1534338,1740163410.1459346,3,3,8.681748341278722e-05,0.00020346547147801828,0.0001110381306229133,0.0007243937349235125,0.0007144908505450888,4.59143000213985e-05,0.9999994813240747
1740163410.1704369,1740163410.1625698,3,3,7.976381290440133e-05,0.0002086878811855814,8.009887758843814e-05,0.0007738983211577624,0.0007496671576768876,3.136280187024043e-05,0.9999994190482892
1740163410.1913939,1740163410.1794055,3,3,5.9290865998524156e-05,0.00022017132171777502,-2.6952045555447647e-06,0.0010496567633066392,0.0008514921617449836,1.33455460266302e-05,0.9999990865014199
1740163410.208461,1740163410.1959455,3,3,7.691460837835097e-05,0.0002119292895262382,6.45264826453346e-05,0.0009533387896223864,0.0007719615288017409,1.3085450965511674e-05,0.9999992475243775
1740163410.2206879,1740163410.2127147,3,3,8.368588661305779e-05,0.00020672659485160196,9.299594958006058e-05,0.0009052196530165404,0.0008058549569522286,1.4432566382352632e-05,0.9999992654831648
1740163410.2375798,1740163410.2290323,3,3,7.605385889359338e-05,0.00020800035036936312,6.511389132082173e-05,0.0011206610615092532,0.0008256788710327902,4.564129400205935e-06,0.9999990311757087
1740163410.2543473,1740163410.2461371,3,3,5.557014526861524e-05,0.00021490559225020116,-1.0014083755196347e-05,0.0010462141214831802,0.0007674777869763163,1.2651352721653937e-05,0.9999991581265465
1740163410.2708187,1740163410.2624369,3,3,6.419292611136769e-05,0.00021445108017425517,1.7778639429227677e-05,0.0011577827467143446,0.0008484700168860625,1.5318188316806032e-05,0.9999989697010168
1740163410.288829,1740163410.2792141,3,3,7.130646421948142e-05,0.0002117381996579723,4.73563797172358e-05,0.0010632392123896609,0.0007562669975633251,-2.237816528575904e-05,0.9999991485405493
1740163410.308661,1740163410.2963026,3,3,7.191932585563207e-05,0.000214694734702816,4.228211955864396e-05,0.0009440520948874657,0.0008600198335445728,5.6997371306463425e-06,0.9999991845491881
1740163410.3207586,1740163410.3127327,3,3,8.540618280052237e-05,0.00020510709675689948,9.863143888595163e-05,0.00081507195057012,0.0008132631151871295,5.7276741844357244e-05,0.9999993354898772
1740163410.35716,1740163410.346044,3,3,8.579966678902503e-05,0.00019742437471205904,0.00010424825505185558,0.00096404921529139,0.000696284227299728,-3.768310085936248e-05,0.9999992921884341
1740163410.3731797,1740163410.362593,3,3,7.850267790346526e-05,0.00020181514214247646,7.625726333236646e-05,0.0008770474046949565,0.0008460615165379169,-8.970626105758296e-06,0.9999992574433684
1740163410.3929842,1740163410.3799677,3,3,7.762200437919373e-05,0.0002027376356853248,7.295685190641383e-05,0.0010128187388416465,0.0008049064114610182,-8.857804784081915e-06,0.999999163122355
1740163410.404718,1740163410.3962603,3,3,6.191641725735683e-05,0.00021270675248005652,1.0918175576193085e-05,0.0009695215342408736,0.0007947835839461568,3.600484792062787e-05,0.999999213525041
1740163410.421197,1740163410.4128025,3,3,7.142963858339214e-05,0.00020913280357243115,4.398068788829988e-05,0.0010482341373563612,0.0008440586979217307,-5.684988915649857e-06,0.9999990943684842
1740163410.4372623,1740163410.4293954,3,3,6.0376522608964004e-05,0.00021291609294006038,-4.754867269227326e-06,0.0012091524487286007,0.0009936470655592098,-1.6039359745438625e-05,0.9999987751785518
1740163410.4546614,1740163410.4461987,3,3,8.423017031980371e-05,0.00019790123369925006,9.842391579591328e-05,0.0012625841344488923,0.0006788471292911035,-5.414865555591041e-05,0.9999989710573715
1740163410.4711177,1740163410.462826,3,3,6.520957415989986e-05,0.00020377215709863774,2.1429169055782774e-05,0.0009785792663001152,0.0008593643251674362,-4.420368779539221e-06,0.9999991519276586
1740163410.5035713,1740163410.4959893,3,3,5.0071994037886586e-05,0.0002135663048484264,-3.746438753827848e-05,0.0009595848827624067,0.0009386267395363848,1.0018963164816944e-06,0.9999990990874406
1740163410.5209305,1740163410.5128481,3,3,7.786533725947707e-05,0.00020634491942564317,7.077132420218394e-05,0.0008470350941798078,0.0007284342944960829,4.296377204680491e-06,0.9999993759480897
1740163410.5385802,1740163410.5296078,3,3,6.407384041062993e-05,0.00021239922139921471,1.4350319452036116e-05,0.0008586537093396223,0.0007928247293471526,6.339851699355182e-06,0.9999993170510479
1740163410.5543025,1740163410.5463724,3,3,9.399640525395485e-05,0.00019808260609582615,0.00013884090177270424,0.0011885876767998044,0.0005170081938657229,-2.4650916697069642e-05,0.9999991596767441
1740163410.571555,1740163410.5630162,3,3,7.208293525094196e-05,0.00020599576722430586,4.814400186575789e-05,0.0008655688602225774,0.0008406928145772449,-9.114595793513625e-06,0.9999992719712669
