Time (s),Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1741341590.1952796,2,0.03340506481189778,-0.054781867087909115,-0.0686759316160483,-0.02568976765448722,0.12150920119261888,-0.045220157855789436,0.99122685959718
1741341590.2114933,2,0.03200600650738955,-0.05225588035813744,-0.06548418160607741,-0.02485456937887936,0.11738931004397023,-0.04424240424678822,0.9917885913514305
1741341590.2281318,2,0.030463245630123027,-0.049179648560188076,-0.06162891605838099,-0.023668717089479947,0.11385670724900095,-0.04249817490277632,0.9923055714726621
1741341590.2451482,2,0.029208888853360777,-0.04755996577412345,-0.05953895130961439,-0.022823744288336795,0.10911238671828863,-0.04106106133961171,0.9929187041258534
1741341590.2615526,2,0.027555423945301773,-0.04388630230109631,-0.054951906305723906,-0.021225002011653213,0.10473866625385633,-0.039455098868040744,0.9934901138180902
1741341590.2783425,2,0.02593029679288575,-0.0402919991555576,-0.050466922067218874,-0.019952748470910924,0.10078507602313606,-0.0377690821447953,0.9939908212420309
1741341590.2949183,2,0.024957875868910663,-0.03975160672901798,-0.04971771562167082,-0.019415472790911548,0.09544592388539722,-0.035688848599276964,0.9946051583998679
1741341590.311797,2,0.023459584353754073,-0.03644618619343768,-0.045600687363092786,-0.0178887535473851,0.0915635817716852,-0.03445769974292004,0.9950420945457974
1741341590.3288083,2,0.0221274022770165,-0.03372129474379412,-0.04221109405152719,-0.016971251910392837,0.08752219744587372,-0.03266345081869109,0.9954822653083552
1741341590.3452687,2,0.02086442939996384,-0.031041273490308698,-0.03887995317924907,-0.015689002403164586,0.08239793450577725,-0.030410188595860862,0.9960118754424263
1741341590.362705,2,0.01953844537754865,-0.02789930889273924,-0.03496980111580653,-0.014117586725606467,0.07901338910751902,-0.02920235838808968,0.9963457233066052
1741341590.3783453,2,0.018593545705272135,-0.02625985229284513,-0.03291295764344731,-0.013404682139708603,0.07585197667783128,-0.02810979081547412,0.9966326463602873
1741341590.3949711,2,0.017348787437680473,-0.022856242328139143,-0.028691670222090217,-0.011757391051592889,0.07218166579968786,-0.02613339883974969,0.9969797472080988
1741341590.4117026,2,0.016795444602639212,-0.022263524513272633,-0.02792749373010889,-0.011413650896381822,0.06878770082079025,-0.024482663824238683,0.9972655513758982
1741341590.4289005,2,0.016141306647358567,-0.020857182963964015,-0.026187208048845476,-0.010631598341309209,0.0664020218150282,-0.023619959002494625,0.9974566848501774
1741341590.4454463,2,0.01513232727851388,-0.01731812058434395,-0.02184056860997122,-0.008990016639952953,0.0643884660135343,-0.02296426696673754,0.9976201418816271
1741341590.4615912,2,0.014760153914633384,-0.016433692992436674,-0.020744596247702668,-0.008566195521811008,0.06232212108418653,-0.021827388856638333,0.9977806064529172
