Time (s),Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1741341588.6303368,2,0.02267336595108175,6.329487545987915e-05,0.0028947119031579233,0.016207975112713106,0.0468559859036445,-0.0022152356947719937,0.9987676961428817
1741341588.6473322,2,0.021790611604605863,6.200402999040228e-05,0.0028515926013423683,0.016189399254011833,0.048147164418462805,-0.0023873288009226613,0.9987061903139741
1741341588.664079,2,0.02089838247650854,3.7965480670296066e-05,0.002310194835211264,0.014163278584402961,0.04800468467766092,-0.002388819718624513,0.9987438336876433
1741341588.680984,2,0.019967624443752024,4.253204254333862e-05,0.002452918950356676,0.013266509998284234,0.0499979602116314,-0.0024310200623915623,0.9986582467634249
1741341588.6973188,2,0.019092413898518814,2.3306370020850504e-05,0.0020107810139255167,0.011696561873384241,0.048226660613989926,-0.0024023869736508547,0.9987650415303861
1741341588.7143643,2,0.018142327768476837,4.8714281920887034e-05,0.002497958772477854,0.01489587696698931,0.046285689550689575,-0.002242651304251658,0.9988146566342172
1741341588.730658,2,0.017256422002741918,5.138399293672169e-05,0.0026312131545305427,0.012987986634098135,0.04750676460501968,-0.0021804432011897613,0.9987840933792458
1741341588.7477257,2,0.01640042506281538,5.493866671707217e-05,0.0026855475923464023,0.013709679912503037,0.04331936274675443,-0.002069763382665839,0.9989650612346018
1741341588.7638218,2,0.015581197449918769,6.539354746680301e-05,0.0027587049894129165,0.014949459921920916,0.03964087765862093,-0.001775146311725897,0.9991005771803303
1741341588.7808492,2,0.014740806547846206,0.00010663925625291176,0.003029481625166408,-0.06508190851159912,-0.11551697235572429,-0.0008677631801306503,0.991170732653723
1741341588.797473,2,0.014107116309553662,7.05514660114511e-05,0.002958868064570901,0.014428486143289631,0.03565650833237725,-0.0014882094094502436,0.9992588340534747
1741341588.8140464,2,0.013450550154033293,8.58785160155185e-05,0.0026320119239427327,-0.06382467070388315,-0.10895269535479511,-0.0005294764986395297,0.9919956860990392
1741341588.8307896,2,0.012844846231742686,9.657771177792784e-05,0.0028028055095727987,-0.0628000378522632,-0.10490921183508252,-0.0003812605526866891,0.9924968852133931
1741341588.8474622,2,0.01237518102980711,8.247997573470121e-05,0.0032154133268795363,0.014349468786684461,0.02471515438903105,-0.0008324831280646297,0.9995911968704545
1741341588.8642151,2,0.01201848926015544,5.066312236379172e-05,0.0026469671248036345,0.012736975720332283,0.022710725559475082,-0.0005206145224477487,0.9996608031500389
1741341588.880851,2,0.01167935766822656,5.985404870191609e-05,0.002251403527563301,-0.0610257716694049,-0.09197177355004488,-0.0001586820666039274,0.9938898444406274
1741341588.897342,2,0.011472865613177799,3.7998117273999943e-05,0.002482637789576129,0.012116175738599229,0.006132840213807511,0.0005557239832749528,0.9999076345979351
1741341588.9141355,2,0.011384430255425479,2.4525666715182384e-05,0.002131483614839569,0.01084213277856341,0.005036376621404228,0.0005595199425009204,0.9999283824378491
1741341588.9305284,2,0.011388502300606337,-9.304430871039535e-07,0.0015685933748410198,0.006547282190293157,0.0016014795145809732,0.0008576903889737115,0.9999769160968075
1741341588.9475803,2,0.01150365140006388,-3.1158330857445196e-05,0.0010105908484195315,0.005107082196844781,0.0016929144100762638,0.0008697321917014501,0.9999851475487771
1741341588.9642446,2,0.011703694510551883,-5.098374661327649e-05,0.0004686555648388317,-0.0005027255279087443,0.0017353458507208784,0.0008873600167325556,0.9999979742149594
1741341588.981082,2,0.011999515740823299,-7.820772528927947e-05,-0.00011568986350061283,-0.0048317329111271165,0.004990200677793484,0.0007148908698236538,0.9999756202954725
1741341588.997767,2,0.012412129341230817,-0.00012566758974137855,-0.0010060023865608675,-0.009474394874601817,0.006611751732521837,0.0007199888920734086,0.9999329988538146
1741341589.0148518,2,0.012856042605358081,-0.00012850178033622646,-0.0011055845823977738,-0.010361827704383273,0.010003861682606292,0.0004998417831226908,0.9998961473254369
1741341589.031097,2,0.013375752354301674,-0.00012665020132623332,-0.0012495289269115867,-0.01799093415540979,0.014115923785524136,0.00038510727143592597,0.9997384251274363
1741341589.0475702,2,0.013981460423566102,-0.00013169196901968122,-0.0014256875515655412,-0.02036361857351686,0.019097179805695412,0.000371869614085361,0.9996101652519602
1741341589.0641716,2,0.01459450840542797,-0.0001235266868935132,-0.0013426365329491877,-0.02780361975149132,-0.09970267173510207,0.003212888359276663,0.994623553574913
1741341589.0809414,2,0.015364865929476498,-0.00011782771183488973,-0.0012263131539808482,-0.025105892812000534,0.026331429483437786,0.00016427145070853805,0.9993379423310021
1741341589.0977397,2,0.016152064708358324,-0.00012053452127295118,-0.0013904257876538055,-0.02644562672952817,0.027751817149061952,0.00021898628232391943,0.9992649386007775
1741341589.1150107,2,0.016941814854008933,-0.00012905367982073067,-0.0016311628758817135,-0.023433270263095392,-0.10859062018456997,0.003804622409008712,0.9938030407988456
