Cam3 System Time (s),ROS Header Time (s),Cam3 Fiducial ID,Cam3 Position X,Cam3 Position Y,Cam3 Position Z,Cam3 Rotation X,Cam3 Rotation Y,Cam3 Rotation Z,Cam3 Rotation W
1741248296.1768148,1741248296.1643183,3,1.2127412325276669e-05,-1.4533255429558528e-05,0.00010135130810381651,-0.00022729857424815198,-0.000413023805139145,-2.876884972428756e-05,0.9999998884595177
1741248296.1905928,1741248296.1808908,3,-2.9898836587871742e-05,3.393141025112077e-05,-0.00022424918206991618,0.0004217765497007662,5.4536201607913247e-05,-2.542398850892474e-05,0.9999999092419787
1741248296.2073836,1741248296.197998,3,-4.4156878248952365e-06,4.9910819907341316e-06,-3.349117741056002e-05,2.6615576556439956e-05,-0.00011234463891761652,-6.506940053315956e-05,0.9999999912181331
1741248296.225622,1741248296.2146327,3,-5.6937377179880726e-05,6.68668712366845e-05,-0.00044327515790110026,0.000907545551243093,0.00035371324078009055,7.894678273946153e-05,0.9999995225075965
1741248296.2409353,1741248296.2312675,3,-2.5485592863495592e-05,3.879394052775541e-05,-0.0002399207306763515,0.0001828340191673544,0.0006201854120663755,-4.789368652529017e-07,0.9999997909707514
1741248296.257853,1741248296.2477098,3,-9.99290627424365e-06,1.8418379335589106e-05,-0.00011734734274236971,7.067188865324326e-05,0.00035947319426010504,2.2328431930994918e-05,0.9999999326429717
1741248296.2739367,1741248296.2644193,3,-1.7133488375644748e-05,2.4587749107539234e-05,-0.00015608649254487158,0.0003550886254183834,0.000284247219700206,-9.298316823673323e-05,0.9999998922348525
1741248296.2910905,1741248296.2816577,3,-5.840597886390062e-06,1.3461737154812934e-06,-2.300264392054887e-05,0.00013098243349898196,-0.00036278022221927997,-0.0001717454017951647,0.9999999108688107
1741248296.3092408,1741248296.2978687,3,-6.11107523492031e-05,6.517810100003843e-05,-0.00043065445945941847,0.0007409064562072572,0.00021299172283123063,-5.0668200640113075e-05,0.9999997015623968
1741248296.3238494,1741248296.3145769,3,-2.0428279568808602e-05,1.918013438632237e-05,-0.00013648726984235218,0.0002154896008811063,-0.0005537673159544078,-0.00016164156937785676,0.9999998103889793
1741248296.340238,1741248296.3310935,3,-2.3920668058870024e-06,9.726927385842719e-06,-5.123078375925942e-05,-2.6213653181422583e-05,0.00055986284557537,6.902029025160187e-05,0.9999998405513063
1741248296.358538,1741248296.3479612,3,3.3270738969376425e-05,-2.8102939138574544e-05,0.00019454116014225913,-0.00027243054691138753,0.0004034431896274973,-1.996055766507165e-05,0.9999998813083759
1741248296.3733182,1741248296.364415,3,3.3166037910314896e-05,-2.8290369224472386e-05,0.00018953462128917586,-0.000565666686593192,0.00046575424428011044,2.598878798810215e-05,0.999999731209347
1741248296.3903012,1741248296.3811505,3,2.3765531033576948e-05,-2.1171915677886953e-05,0.00014921463822798646,-0.00027769863435444766,0.00010850640826946288,1.739079925609619e-05,0.9999999554036929
1741248296.409393,1741248296.3982244,3,1.0939494995872174e-05,-1.201110000299456e-05,8.536021826591418e-05,-0.000268309530992628,-0.00015672908552862954,-3.8722172911722944e-05,0.9999999509732901
1741248296.4248812,1741248296.4148252,3,-2.9970754886509873e-06,3.0214708636051035e-06,-1.4424342439485823e-05,-0.00014174246042555452,-5.2956179373036416e-05,-1.74346895397242e-05,0.9999999884003747
1741248296.4413223,1741248296.431463,3,2.2207144097778373e-05,-2.5787346203461646e-05,0.00018914903200833067,-0.00038381984247507574,-0.0010094896155771037,-1.4574365686608917e-05,0.999999416700146
1741248296.4641018,1741248296.4482594,3,-3.931691923459427e-05,5.02595648584111e-05,-0.00031798595674880243,0.0009079564389440872,0.0006562810148600114,-5.811886736448055e-06,0.9999993724380813
1741248296.4752686,1741248296.464749,3,5.636374208017367e-06,-2.592575049991821e-06,1.0625710811070228e-05,-1.3705372637212249e-06,0.00022545080995977715,4.994069560979574e-05,0.9999999733379901
1741248296.4924157,1741248296.481059,3,7.596207336376846e-06,-4.648372811353267e-06,1.4377573231303645e-05,-2.8748754509621793e-06,0.0004839832209219627,-6.608359741380651e-06,0.9999998828541464
1741248296.5089629,1741248296.498318,3,1.0228324419607654e-05,-1.2724445353742842e-05,6.7183519842179e-05,-0.00039055708698629207,0.00022816094753164558,-5.3285894295487736e-05,0.9999998962841732
1741248296.5246646,1741248296.5150914,3,1.1602396610602145e-05,-1.502542156001803e-05,0.0001108097977135489,-0.00019442929023152485,-0.0008232954151897567,-2.40101629905289e-05,0.9999996419026471
1741248296.5428905,1741248296.5317957,3,2.252286633553788e-05,-2.9386437666931627e-05,0.0002110265644622112,-0.00035493379765400186,-0.0006599416039459008,-2.0102957930716505e-05,0.9999997190474353
1741248296.5595999,1741248296.549034,3,2.826188893837364e-06,-4.321759699153365e-06,4.878669618968632e-05,-4.5079492222676355e-05,-0.0002361245762995597,2.7269342019567693e-05,0.9999999707347029
1741248296.575468,1741248296.5651298,3,-1.665555067308632e-05,1.9289770620199737e-05,-0.00011531177346231458,0.00015493492905135916,0.00039661718481194904,2.145403006060327e-05,0.9999999091148465
1741248296.5939975,1741248296.5812125,3,-1.3311308472292547e-05,1.761270224265239e-05,-0.00011279329609929213,0.0005660446263454881,-0.0001522030377967611,-2.1581739752659866e-06,0.9999998282115145
1741248296.609422,1741248296.598442,3,-9.620304082052327e-06,1.244932220589196e-05,-8.533459994700448e-05,0.0004104931567246193,0.0001902218540848123,-3.366897697001122e-05,0.999999897088702
1741248296.6240716,1741248296.6146665,3,-2.7844943991464966e-05,3.379977789678287e-05,-0.00021294884318856223,0.0005655937599387182,0.0003364676217706587,8.973608134019508e-06,0.9999997834063328
1741248296.6422026,1741248296.631613,3,2.1626093657199586e-05,-2.8462973971942837e-05,0.0001940068975721289,-0.00027115361562532025,-0.0010940296213558171,-0.00010841419417826376,0.9999993589104279
1741248296.6568432,1741248296.6480677,3,1.7456418502153613e-05,-3.176005225433516e-05,0.000193705621947954,-0.000602975799165405,-0.0009578586259818432,-0.00013117962125830255,0.999999350859262
1741248296.6744905,1741248296.665139,3,2.7974888578926778e-05,-3.8475262012760074e-05,0.0002548776937891184,-0.00029787981921176697,-0.0013255894955946969,-0.00014255297921003256,0.9999990668789399
1741248296.6925604,1741248296.6815457,3,2.4513869384766943e-05,-2.9094048234717086e-05,0.00019894772059644766,-6.601780563890056e-05,-0.0004764915513650637,-1.535063257106323e-05,0.9999998841808977
1741248296.707016,1741248296.6981912,3,1.920760299825162e-05,-2.0506202628966564e-05,0.0001347220679734772,-0.0003661794878607946,-0.0004837636441495997,-1.974442993352312e-05,0.9999998157477213
1741248296.7245753,1741248296.7156415,3,-1.8419258331284384e-05,3.083848867026403e-05,-0.00017771979303732131,0.0003635028114926591,0.00033873053374868466,-1.5318842276968662e-05,0.9999998764463247
1741248296.7411556,1741248296.7316272,3,2.7771968278130353e-05,-2.8921476892913597e-05,0.00018951161608017573,-0.0003534747505125539,-0.0005956599367818016,1.3318555480684508e-07,0.9999997601223827
1741248296.757309,1741248296.7481732,3,1.360340633627961e-05,-1.672902447549934e-05,0.00010879861006589712,7.2302542629871e-05,-0.00025301381910351625,-6.402657742322452e-05,0.999999963328473
1741248296.774249,1741248296.765007,3,2.0769441962889574e-06,-8.553895608884588e-06,4.134558581755473e-05,0.00033209866285635457,-0.0004933672552460044,-0.0001021070473258874,0.9999998179366736
1741248296.7921774,1741248296.7819507,3,-4.400310067926151e-05,4.702094071223867e-05,-0.00031990935542351094,0.0007858505533378101,0.0004138766962362047,0.00010459027623271993,0.9999996001028512
1741248296.8072073,1741248296.798112,3,-5.200627713979165e-05,5.843628073867548e-05,-0.0003853582810641508,0.0009596186697438387,2.2008442255410682e-05,4.385276114223326e-05,0.9999995383621796
1741248296.8285594,1741248296.8147676,3,-1.764183951222623e-05,2.4927436205673243e-05,-0.0001628015880578181,0.00028890086091719417,0.0002640612218539554,2.2633856893525898e-05,0.9999999231478331
1741248296.841629,1741248296.8316453,3,-3.8676626348731135e-05,5.219431969716157e-05,-0.0003328062608971895,0.0006546184496805221,0.0007517606056091833,6.888582735449839e-05,0.9999995007925854
1741248296.8578765,1741248296.848274,3,-8.460060610011344e-06,1.5157389770894631e-05,-0.0001011019735891256,0.0003356367352794857,0.000587430151969889,3.7479089379999704e-05,0.9999997704345318
1741248296.8754437,1741248296.8648856,3,2.3202527815115645e-05,-3.131518820160606e-05,0.00020184193408301286,-0.0001714306404474416,-0.0007846524845189653,-4.367397214582701e-05,0.9999996765122467
1741248296.8920205,1741248296.8818586,3,-1.852948472644537e-05,1.74214409367206e-05,-0.0001127169349274555,0.0004106494327769936,0.0001844465035813216,-1.5502510181453648e-05,0.9999998985530962
1741248296.9073086,1741248296.8982089,3,-3.80355556620588e-05,4.3760925905928894e-05,-0.0002868016708730167,0.0008286106834944826,0.0002641397778535291,2.6746235166598198e-05,0.9999996214595043
1741248296.9243362,1741248296.9150302,3,-6.067630433280939e-06,9.427871969963529e-06,-5.770696516102537e-05,0.00037858338434397173,-4.899014924639738e-05,-4.620276348026213e-05,0.9999999260699428
1741248296.941201,1741248296.9319484,3,6.893673605249888e-07,6.121617920080078e-06,-5.0428191035889194e-05,0.00027108910439413057,0.0005196789815869982,8.173503785390349e-06,0.9999998281888088
1741248296.9568956,1741248296.9482138,3,-4.944053289344839e-05,6.49126648988262e-05,-0.000433820667648559,0.0009315633237741512,0.0008676847967541936,0.0001370785130466436,0.9999991802608382
1741248296.975381,1741248296.9650514,3,5.229967781235473e-05,-5.691115130673041e-05,0.00035080278380659574,-0.0006421594356590402,-0.0005087040129624839,-1.199208615798366e-05,0.9999996643537817
1741248296.9943578,1741248296.9820023,3,3.969599199467047e-05,-4.370461256098942e-05,0.0002881221675637642,-0.0003038554859295503,-0.000403932982906418,2.124486588661325e-05,0.9999998720293141
1741248297.008475,1741248296.9986281,3,-7.4100811093814354e-06,1.07261605758586e-05,-6.529749857135543e-05,0.00019748578239434117,-0.0001958217239979306,-4.792561775614821e-05,0.9999999601781759
1741248297.024801,1741248297.0153308,3,3.3044018505250755e-05,-3.824093005976145e-05,0.0002478280229411043,-0.00023101992695702406,-0.0007152638189985479,-4.395804965725429e-05,0.9999997165475359
1741248297.0415924,1741248297.0321152,3,3.705684627173677e-05,-3.92961204148237e-05,0.0002520860527627948,0.0001332982656263482,-0.0005437718658721767,-8.525125750760015e-05,0.9999998396379638
1741248297.0584013,1741248297.048954,3,2.429275544059483e-05,-2.087185708358471e-05,0.00013272360470959935,-2.4595223116530557e-06,5.066964820801771e-05,7.343053292694553e-06,0.9999999986863085
1741248297.0784495,1741248297.065146,3,4.3702324032950194e-05,-4.443436189452639e-05,0.0002828638936533642,-0.00041589734328744397,5.635485601499705e-05,3.3803880904826495e-05,0.9999999113554099
1741248297.0921128,1741248297.082009,3,-3.572661040100399e-05,4.601829209698636e-05,-0.0003042239795527208,0.0009567528845991095,0.000662865100629952,-1.0218814066648092e-05,0.9999993225644466
1741248297.1086361,1741248297.0985057,3,4.254198027878968e-05,-5.1612212914843064e-05,0.0003297076469495442,-0.00037070209410977357,-0.0010081117675821841,-4.09681690849664e-05,0.9999994223059484
1741248297.126016,1741248297.1151304,3,2.341017133961905e-07,-5.857139963040593e-06,1.778668850288941e-05,0.0002416212397355412,-0.0003795062867523342,-0.0001069685748289742,0.9999998930759336
1741248297.1417353,1741248297.1319666,3,2.3782032878261657e-05,-3.256583441929922e-05,0.0002151536283967603,0.00012476988296499715,-0.00045955138447405474,-0.00013147651433694242,0.9999998779794563
1741248297.1585476,1741248297.1485229,3,5.972961780983263e-06,-1.3672324544847094e-05,8.27237158088393e-05,-0.00013112478205820245,-0.00020454603994611944,-5.3164525694910815e-05,0.9999999690703706
1741248297.175194,1741248297.1651545,3,1.316751890721653e-05,-1.3785211430339719e-05,9.973168159427487e-05,-0.00019955106422279273,-0.0008798967931459445,-4.0555256754208525e-05,0.9999995921580556
1741248297.1951668,1741248297.1828232,3,3.878868042562952e-05,-3.783711534279086e-05,0.0002546916055403886,-0.0003295043755237109,5.449535962003369e-05,-1.2158216058047692e-05,0.9999999441546485
1741248297.207891,1741248297.1987765,3,5.455785197779788e-05,-5.768613068503076e-05,0.0003793172555055036,-0.0004600026088107044,-0.00041299541310554596,4.62085501034908e-05,0.9999998078485608
1741248297.2248266,1741248297.2152493,3,1.160296508234114e-05,-1.1602221772320418e-05,6.340789989121806e-05,0.00023123352489181763,-0.00011554966173265604,-9.136579764369106e-05,0.9999999624158111
1741248297.246571,1741248297.2323425,3,1.8383346661816532e-05,-2.1231375458236964e-05,0.00011948123405728586,2.3346536008115947e-05,-0.0002038303218218773,-0.00012578117867063302,0.9999999710436167
1741248297.263246,1741248297.249509,3,-1.6941180116865035e-06,3.267768904842011e-06,-2.769724291298797e-05,-5.4899649147905715e-05,0.00021709187978862448,7.480734223062402e-05,0.9999999721305025
1741248297.277173,1741248297.2654169,3,3.481886097195617e-05,-3.471533735014916e-05,0.0002352126843445011,-0.000311321179804829,-0.00018230463484164683,-3.432492873024661e-05,0.9999999343329691
1741248297.2916873,1741248297.282213,3,-1.987087681863527e-06,1.5377002870028595e-05,-8.921820234590177e-05,0.0003611642195772471,0.0013326341267394844,0.00012007276514824839,0.9999990396141497
1741248297.3089614,1741248297.2987344,3,2.6003682226776765e-05,-2.0232535328950865e-05,0.00012422922932682918,-0.00013948052366939651,0.00011781051871114574,-1.6345465195640507e-06,0.9999999833315966
1741248297.325982,1741248297.3155167,3,1.5107282908501084e-05,-1.4104685964151915e-05,6.773356878959009e-05,-0.00032451303242031596,-3.279988554719119e-05,6.666290357346358e-05,0.9999999445857567
1741248297.341858,1741248297.3320005,3,3.6074691095090125e-05,-4.1051209280015366e-05,0.00026582539607873635,-3.866334997665254e-05,-0.0004050099102740824,-3.195711604548244e-05,0.9999999167254269
1741248297.3582482,1741248297.349111,3,-5.891482679000918e-05,6.927755194079956e-05,-0.00044030592716893716,0.0009173841807155003,0.0006194799766280075,-1.4161232010132701e-05,0.9999993872249537
1741248297.3758125,1741248297.3659713,3,-2.655514491071528e-06,7.743157728515307e-07,9.535195444392808e-06,0.0002913637426057309,-0.0001438382302152792,-5.58203825292342e-05,0.9999999456509074
1741248297.390685,1741248297.3820312,3,-5.8166397400671884e-06,7.862309960770921e-06,-5.381697900792477e-05,0.0004020709024682237,-1.7275634252247218e-06,3.6280751870457617e-06,0.9999999191614177
1741248297.4082384,1741248297.3988183,3,8.973957386652271e-06,-7.663856203748096e-06,3.6947189414988526e-05,0.00031025227998133435,0.0001739095596862718,-2.5187785546761914e-05,0.9999999364322797
