# sensorTOOL V1.12.0.1370
# SensorTypeName:optoNCDT ILD1420	 SerialNumber:18040260	 RecordingDate:2024-09-20_02-49-27.298	 SA_AnalogScaleMode:0	 SA_ApplicationLanguage:EN	 SA_ArticleNumber:4120216	 SA_Automatic:1	 SA_AveragingType:3	 SA_BootVersion:001.006	 SA_CableHead:Wire	 SA_ChartType:0	 SA_CurrentName:new	 SA_DataOutInterface:1	 SA_DataRange:50	 SA_DataSource:0	 SA_DefaultUser:1	 SA_DisplayUnit:0	 SA_Echo:0	 SA_ErrorHysteresis:2	 SA_ErrorLevelOut1:0	 SA_ErrorOutHoldTime:50	 SA_ErrorOutput1:1	 SA_HardwareRevision:01	 SA_HoldLastValid:-1	 SA_InitialChartType:2	 SA_KeyFunction:2	 SA_Keylock:2	 SA_KeylockState:1	 SA_KeylockTime:5	 SA_LaserPower:0	 SA_Master:1	 SA_MasterValue:0	 SA_Measrate:1	 SA_MeasurePeak:0	 SA_MedianCount:9	 SA_MovingCount:2	 SA_MultiFunctionInputLevel:0	 SA_MultiFunctionInputMode:0	 SA_Option:000	 SA_PresetMode:3	 SA_PresetNames:Standard	 SA_ROIEnd:511	 SA_ROIStart:0	 SA_Range:200	 SA_RecursiveCount:2	 SA_ResampleAnalog:0	 SA_ResampleRS422:0	 SA_Resampling:1	 SA_Sensor:ILD1420	 SA_SensorBaudrate:921600	 SA_SerialNumber:18040260	 SA_SettingNames:new	 SA_Softwareversion:001.040	 SA_TimeRange:3	 SA_TriggerCount:1	 SA_TriggerMode:0	 SA_TriggerMoment:0	 SA_UpperLimit:0	 SA_UserLevel:1	 SA_ViewRange:1
# SignalName           	 DataRate             	 RangeMin             	 RangeMax             
# Distance1            	 1000 Hz              	 -102 mm              	 713,9750916 mm       
# VideoResolution:65536	 VideoSignalCount:0
# 1_Averaging:Disabled	 2_Triggering:Disabled	 3_Subsampling:Disabled	 4_Mastering:Disabled
# Data acquisition time	 Epoch time (ms)	 Distance1 (mm)
2024-09-20 02:49:27,482694	 1726768167482,694	   5,1934
2024-09-20 02:49:27,483694	 1726768167483,694	   5,2121
2024-09-20 02:49:27,484694	 1726768167484,695	   5,2277
2024-09-20 02:49:27,485695	 1726768167485,695	   5,2401
2024-09-20 02:49:27,486695	 1726768167486,695	   5,2526
2024-09-20 02:49:27,487695	 1726768167487,695	   5,2681
2024-09-20 02:49:27,488696	 1726768167488,696	   5,2775
2024-09-20 02:49:27,489696	 1726768167489,696	   5,2930
2024-09-20 02:49:27,490696	 1726768167490,696	   5,3055
2024-09-20 02:49:27,491696	 1726768167491,696	   5,3179
2024-09-20 02:49:27,492697	 1726768167492,697	   5,3304
2024-09-20 02:49:27,493697	 1726768167493,697	   5,3429
2024-09-20 02:49:27,494697	 1726768167494,697	   5,3553
2024-09-20 02:49:27,495697	 1726768167495,697	   5,3678
2024-09-20 02:49:27,496697	 1726768167496,698	   5,3802
2024-09-20 02:49:27,497698	 1726768167497,698	   5,3896
2024-09-20 02:49:27,498698	 1726768167498,698	   5,4020
2024-09-20 02:49:27,499698	 1726768167499,698	   5,4145
2024-09-20 02:49:27,500699	 1726768167500,698	   5,4269
2024-09-20 02:49:27,501699	 1726768167501,699	   5,4363
2024-09-20 02:49:27,502699	 1726768167502,699	   5,4487
2024-09-20 02:49:27,503699	 1726768167503,699	   5,4581
2024-09-20 02:49:27,504699	 1726768167504,699	   5,4705
2024-09-20 02:49:27,505700	 1726768167505,700	   5,4799
2024-09-20 02:49:27,506700	 1726768167506,700	   5,4923
2024-09-20 02:49:27,507700	 1726768167507,700	   5,5016
2024-09-20 02:49:27,508700	 1726768167508,700	   5,5141
2024-09-20 02:49:27,509701	 1726768167509,701	   5,5266
2024-09-20 02:49:27,510701	 1726768167510,701	   5,5390
2024-09-20 02:49:27,511701	 1726768167511,701	   5,5484
2024-09-20 02:49:27,512701	 1726768167512,701	   5,5608
2024-09-20 02:49:27,513702	 1726768167513,702	   5,5701
2024-09-20 02:49:27,514702	 1726768167514,702	   5,5826
2024-09-20 02:49:27,515702	 1726768167515,702	   5,5919
2024-09-20 02:49:27,516702	 1726768167516,702	   5,6044
2024-09-20 02:49:27,517703	 1726768167517,703	   5,6137
2024-09-20 02:49:27,518703	 1726768167518,703	   5,6262
2024-09-20 02:49:27,519703	 1726768167519,703	   5,6355
2024-09-20 02:49:27,520703	 1726768167520,703	   5,6449
2024-09-20 02:49:27,521704	 1726768167521,704	   5,6542
2024-09-20 02:49:27,522704	 1726768167522,704	   5,6636
2024-09-20 02:49:27,523704	 1726768167523,704	   5,6729
2024-09-20 02:49:27,524704	 1726768167524,704	   5,6822
2024-09-20 02:49:27,525705	 1726768167525,705	   5,6916
2024-09-20 02:49:27,526705	 1726768167526,705	   5,7009
2024-09-20 02:49:27,527705	 1726768167527,705	   5,7103
2024-09-20 02:49:27,528705	 1726768167528,705	   5,7165
2024-09-20 02:49:27,529706	 1726768167529,706	   5,7258
2024-09-20 02:49:27,530706	 1726768167530,706	   5,7321
2024-09-20 02:49:27,531706	 1726768167531,706	   5,7414
2024-09-20 02:49:27,532706	 1726768167532,706	   5,7476
2024-09-20 02:49:27,533707	 1726768167533,707	   5,7570
