Time (s),Cam1 Fiducial ID,Cam1 Position X,Cam1 Position Y,Cam1 Position Z,Cam1 Rotation X,Cam1 Rotation Y,Cam1 Rotation Z,Cam1 Rotation W,Cam2 Fiducial ID,Cam2 Position X,Cam2 Position Y,Cam2 Position Z,Cam2 Rotation X,Cam2 Rotation Y,Cam2 Rotation Z,Cam2 Rotation W
1726282917.2613423,0,-0.00020248567611662725,-0.0032921971530704094,-0.0028017575987545583,0.000678164554060298,0.012755991630522448,-0.004145534560540472,0.9999098155901697,0,-0.002151666584992382,-0.01445577421416957,-0.006469445993147284,-0.0017735137132299805,0.006025183484473892,-0.001098821513242312,0.9999796719955708
1726282917.276216,0,-0.0001662088269465587,-0.002702597509863449,-0.002106468947967285,0.006800369932563789,0.016050710571990354,-0.004308268521198952,0.9998387712432758,0,-0.0016208309418369797,-0.015111361166377499,-0.013403517145545482,-0.012032291956498234,0.03183726296100217,-0.0023233141429976558,0.9994179380263387
1726282917.2917404,0,-0.00013945489162387994,-0.0017015722390339109,-0.0017908819309880352,0.01747535244426152,0.011645126141554786,-0.004025890424804957,0.9997713715146996,0,-0.00136477519131095,-0.01482985512101884,-0.01637059852399444,-0.07615828612067238,-0.11879018144287219,0.0023801166140254445,0.9899914864749266
1726282917.30901,0,-0.00015518734570594268,-0.0007218140832329206,-0.0023695358390574844,0.02311099421953057,0.00887998211603404,-0.0033450939185778955,0.9996878703927939,0,-0.001474387178492152,-0.013706217890921869,-0.015191215037894903,-0.013395487183712786,0.039985702027612174,-0.002641421030124659,0.9991069649699234
1726282917.3253953,0,-0.00011228981039407445,0.0006350872772015773,-0.0017439381570473532,0.01567671107110095,0.005382054457177762,-0.002236899425448651,0.9998601254679444,0,-0.0015489523396331017,-0.01235913076819401,-0.013637361615647402,-0.07960657751821368,-0.11494104141917533,0.0018943496826511474,0.9901756214190449
1726282917.3419478,0,-7.937021244187604e-05,0.0016191016608123631,-0.0011692103679465495,0.005416829699307879,0.004739794242994002,-0.0013941115650791555,0.9999731240185842,0,-0.0015669332894707173,-0.011317800412989994,-0.013495647793457032,-0.009937455510502761,0.03786589188298902,-0.0021455595380094478,0.9992311132986961
1726282917.3583758,0,-7.115692884422536e-05,0.0018500816664183018,-0.0010775771901459774,0.004258750975192305,0.0024052165045283,-0.0010198488897400666,0.9999875188630805,0,-0.0018486464768053964,-0.010354495192078487,-0.009746793760728572,-0.010795484080823503,0.026060821295213525,-0.001920404346609614,0.9996002216706562
1726282917.3761213,0,-7.098194998082319e-05,0.0014680869038736384,-0.0010211566357491383,0.028651888036173013,0.005268081993424428,-0.0023731480467328965,0.9995727511254103,0,-0.002071847477461494,-0.010072658547555048,-0.006564955646875837,-0.10000045138593983,-0.09156734338380472,0.0007656293631466326,0.990764727450427
1726282917.392722,0,-0.00010578914534140524,0.0003791707843372788,-0.0016071985315972118,0.050896680129755886,0.0073036668526958465,-0.003673052155101937,0.9986704627103679,0,-0.0024677330938933932,-0.01018627181275204,-0.0016858846070809382,0.027290487229843154,-0.011746560574618231,0.0010363498219490492,0.9995579891134236
1726282917.4088888,0,-0.0001649486549588145,-0.0010985201765241755,-0.00260257593927902,0.059308905947415155,0.008902384330915891,-0.004465502025692614,0.9981899921959767,0,-0.0024420586123834907,-0.011227435186861956,-0.0023045212357637544,0.04896403992321951,-0.00615681063151528,0.0028853509826225255,0.9987773982359393
1726282917.4254663,0,-0.00011868997436584434,-0.001729831274127982,-0.0013729586607405656,0.04752217511824492,0.013428047057409916,-0.005293310397327137,0.9987658941360045,0,-0.0024305041735710763,-0.012425453523135042,-0.0026377987686882326,0.05152535400384294,-0.009800056733722431,0.002653664044965471,0.9986200753289165
1726282917.441631,0,-0.00017455293646253013,-0.0028433077990067954,-0.0022676938440070104,0.02161576886143008,0.013415430919643687,-0.004910528051340442,0.9996642793778453,0,-0.0023834137699396585,-0.013545069516509889,-0.003370901526741137,0.0348899859454166,-0.010284547487955284,0.0013714818772934787,0.9993372984138823
1726282917.458925,0,-0.00019634263549415677,-0.0032376365831459325,-0.0026453186462921706,0.0004628035098726916,0.012743134334437587,-0.004246825663402317,0.9999096773269226,0,-0.002115544493155414,-0.014513146194049897,-0.006987479324803954,0.0007363876568401598,0.007112932482913406,-0.0007454559611583038,0.9999741537760475
