Time (s),Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1741341922.9266129,2,0.0221299607965914,-0.02815232526593089,-0.03557464747491323,-0.014725900917420594,0.08742076773141239,-0.030607942841453538,0.9955922413550815
1741341922.9432642,2,0.022156727963110412,-0.02830306077837952,-0.03575453209850083,-0.014689559148792213,0.08741835455991717,-0.030608960753735738,0.9955929588238493
1741341922.960021,2,0.021783568376483695,-0.026616478557178483,-0.03365810683339114,-0.014133161057552633,0.08779256266943375,-0.0308164244067545,0.9955616845204708
1741341922.9766803,2,0.02157679472939007,-0.026118284317710128,-0.03304080527170713,-0.013919409007046624,0.08709375575636427,-0.03047725785982261,0.9956365122445496
1741341922.9935057,2,0.021524280673804207,-0.025861030264412683,-0.03274160934137792,-0.013952627250771284,0.08711814363237966,-0.03041776701007063,0.9956357329329689
1741341923.0099175,2,0.02195999606507509,-0.02750817867534822,-0.034755954321384,-0.01462352602263692,0.08761129733165397,-0.030677348504408675,0.9955748657711628
1741341923.0267522,2,0.022152606235904107,-0.02827727937136871,-0.035729204772514025,-0.014795259088518533,0.08735181261642061,-0.030564436201206604,0.9955986020384078
1741341923.0435126,2,0.022407928234493175,-0.02943864853701069,-0.03714071323619145,-0.014996581798873762,0.08695007874342323,-0.030421789559911695,0.9956351244611826
1741341923.060137,2,0.022136129877710516,-0.028199299058861153,-0.035627824002045456,-0.014680807221614562,0.08743507008482682,-0.03062852959489631,0.995591018236624
1741341923.0768805,2,0.02218595925482142,-0.028508732509908367,-0.035993316201478255,-0.015174592810794219,0.08720845035562486,-0.03082475444714753,0.9955974349268234
1741341923.093443,2,0.021694127592670778,-0.026338204891490694,-0.033314658518879804,-0.014026588851138909,0.0876207630718738,-0.03076525072956133,0.9955799094153371
1741341923.1101446,2,0.022159342861791515,-0.028475840444270387,-0.03594468394363253,-0.014913801118196863,0.08709653781225328,-0.030529916335369566,0.9956202568479013
1741341923.1269374,2,0.022163047951996303,-0.028336004395234426,-0.03579511091995207,-0.014727162089033087,0.08730825384329453,-0.0305316298914021,0.9956044390639349
1741341923.1434805,2,0.022439616818878818,-0.029519254343305427,-0.03723833505728329,-0.014974746961342248,0.08698970846698084,-0.03039452883689647,0.9956328239823437
1741341923.1604712,2,0.02237951223777954,-0.02906384782456772,-0.0366841292024703,-0.014851016929211723,0.08781160211548827,-0.03102650083666254,0.9955430307505105
1741341923.1768017,2,0.0222462438242997,-0.02855701431669752,-0.03607068662390508,-0.0149064546155962,0.08812693886401439,-0.031100017975334973,0.9955120436936891
1741341923.1935,2,0.02215632996945782,-0.02828588026069441,-0.03573860305011063,-0.014776875611017528,0.08740462378881722,-0.030629308200294796,0.9955922464376082
1741341923.210217,2,0.022128884491471903,-0.02822051316087292,-0.035658095037330376,-0.014762444549995488,0.08746296243810303,-0.030678292450756532,0.9955858289493503
1741341923.2268996,2,0.022160461549421633,-0.02836052257972972,-0.03582565950310861,-0.01476635490487312,0.08738112101607608,-0.030599552175100495,0.995595380593683
1741341923.2437165,2,0.022160718263043788,-0.02831510295866547,-0.03576882053022094,-0.014707181629291778,0.08729103635943779,-0.03051920098832302,0.995606625204379
1741341923.2603233,2,0.022460460734625987,-0.02940789880722056,-0.037104171689763966,-0.014958431461035242,0.08757538546262027,-0.030813427573566157,0.9955688473784561
1741341923.276868,2,0.02246509036590383,-0.029088798009788978,-0.0367306581864438,-0.01511934100770401,0.08858079995041508,-0.0312213903306028,0.99546475185888
1741341923.2937179,2,0.022225582268558204,-0.02815419225787924,-0.03558313750271168,-0.014766391166745574,0.0888501351440142,-0.031608886262735,0.9954338177327665
1741341923.3101728,2,0.022119225640863476,-0.028073642346959905,-0.03547808740891146,-0.014689425286095908,0.0876868749386449,-0.030830732899467923,0.9955625036416048
1741341923.3272674,2,0.022164747352500607,-0.028337880392870347,-0.03580117864827779,-0.014790447390551928,0.0874416444466133,-0.03061693982046262,0.9955891745486637
1741341923.3437,2,0.022176042315019347,-0.028394354779352288,-0.03586786059674518,-0.01476729548989694,0.08738751030411641,-0.030577429206328766,0.995595485551182
1741341923.3605416,2,0.02219838335607821,-0.0284423423415678,-0.03592809949046312,-0.014809422652001159,0.08741751959710328,-0.030574096799346695,0.9955923276487765
1741341923.3772223,2,0.022474206705988948,-0.0291865952097179,-0.03684035193920643,-0.015538125304886274,0.08865906047923063,-0.0309686586493928,0.9954592306259493
1741341923.3936737,2,0.022417772316189515,-0.02874217773784674,-0.03629879585099685,-0.015309904703802068,0.08896034207840642,-0.031137141710289522,0.9954306318178915
1741341923.4106991,2,0.02237090795089284,-0.02859526300730732,-0.03611619980600612,-0.015301126423969566,0.08957769927063561,-0.03172518659147758,0.9953568324270814
1741341923.427144,2,0.02239204793449347,-0.02923807498103561,-0.03689617137745005,-0.014998591880593952,0.08801739465014226,-0.03125745583273787,0.9955154202399201
1741341923.4438968,2,0.022153912681326625,-0.028290298300110348,-0.035738642603956226,-0.01471942798528177,0.0874270302997935,-0.03062288102595537,0.9955913277898796
1741341923.4605696,2,0.022162396763671984,-0.02834329504480738,-0.03580444985870625,-0.014742157291123667,0.0874222317145347,-0.030637748311185715,0.9955909554525265
1741341923.477156,2,0.022151046437886308,-0.028265416347194972,-0.03571162336044308,-0.014740912740631907,0.08739417956928769,-0.0305876198358275,0.9955949780818317
1741341923.4941201,2,0.02248621116217614,-0.02944734904372259,-0.037149316059218875,-0.015440379243830033,0.08812640798135664,-0.030847181415111467,0.9955118192687887
1741341923.5113091,2,0.022395421923732776,-0.028647333741796708,-0.036184014208984365,-0.015298549299483755,0.08893203294408414,-0.031146932612411703,0.9954330296381578
1741341923.5272114,2,0.02228635856645245,-0.02823302343363263,-0.03567206397507274,-0.015151058185677259,0.08953673276930364,-0.03173588441539071,0.9953624729520526
1741341923.5438917,2,0.022411373804553724,-0.02936992384104883,-0.037057474587577854,-0.015033881099494335,0.08783822257016555,-0.03118351390745447,0.9955330318654344
1741341923.5605943,2,0.022115048158599427,-0.02814095497411493,-0.03555530878659954,-0.014669507877699118,0.08750486804610992,-0.03073592468939786,0.9955817427717056
1741341923.577484,2,0.021850481722469478,-0.02693168586885746,-0.03405501635182061,-0.014588791013275025,0.08745550654029398,-0.030778656378116772,0.9955859459956781
1741341923.5939322,2,0.022185826569701108,-0.02847480224822946,-0.035968289672635226,-0.014860551078394214,0.08738640112964452,-0.03057928771647583,0.995594138232045
1741341923.6108067,2,0.022178929155120233,-0.02836454995391641,-0.035834681803688866,-0.014800750699929217,0.08728063428882102,-0.030501944576277428,0.995606679383945
1741341923.6273718,2,0.022368004465082088,-0.02891766794007952,-0.0364979432705798,-0.015136235282764246,0.0882445923469812,-0.031108786297814592,0.9954978803182138
1741341923.644015,2,0.0221791050902405,-0.028021514225189083,-0.03540708091494916,-0.015044737446887795,0.0891365725534957,-0.03151978512069513,0.9954068667909192
1741341923.6609828,2,0.022132735690659197,-0.028155210001298885,-0.035577369313840146,-0.014719823495885595,0.08758660427645303,-0.030774552505651406,0.9955726193832607
1741341923.677416,2,0.02218649498613916,-0.02853049279702809,-0.03602424751904888,-0.01524356469932537,0.08721841758825255,-0.030839283916411067,0.995595058212013
1741341923.6942508,2,0.021740483934828504,-0.026710354573629917,-0.03377829741148816,-0.01414842469573997,0.08718483259544506,-0.03080879784427777,0.9956151088745708
1741341923.710878,2,0.021905766774034306,-0.027237230549304523,-0.03442063369165692,-0.014455822439781232,0.08750697546404554,-0.030547329280600707,0.9955904876587296
1741341923.7275,2,0.022166766746345302,-0.028357863390188497,-0.03582259914417854,-0.01473230233606987,0.08732435799744057,-0.030519925350737685,0.9956033095188057
1741341923.7444103,2,0.022411037105285154,-0.029445352335119385,-0.03714762127431354,-0.014972332635096052,0.08705027746070641,-0.03046343137677258,0.9956254606016415
1741341923.7607334,2,0.022126118842602436,-0.02811984847585536,-0.035531112932212894,-0.014651934639041953,0.08749317814976597,-0.03067875034731187,0.9955847924037982
1741341923.7776842,2,0.022161039641372764,-0.02832240040596485,-0.03577955787705177,-0.014742216592130096,0.08740933144878346,-0.03060207639004474,0.9955931843610849
1741341923.794188,2,0.021872888326007093,-0.02711490205486511,-0.03427571458724221,-0.014304296734616894,0.08734196142266025,-0.030837546223571825,0.9955982194704246
1741341923.810813,2,0.021522733064695605,-0.02578967514965168,-0.03263679593847482,-0.013730332297287994,0.08707624025884628,-0.03059179652765917,0.9956371569716551
1741341923.827737,2,0.021697454564581678,-0.026497811916244222,-0.03351725817040995,-0.0144150351380361,0.08701876778851268,-0.030582394432060032,0.9956327927330136
1741341923.8442345,2,0.022166297598977328,-0.028375840036190533,-0.035844211270604276,-0.014768760319571209,0.08735895623031359,-0.03056709800933748,0.9955982869633015
1741341923.8610826,2,0.022131052227673212,-0.028157101628780812,-0.035578210736807836,-0.014692065324921354,0.08738379682201215,-0.030599303558155266,0.9955962524493618
1741341923.8777494,2,0.022373447890959377,-0.029262193952539373,-0.03692293203639067,-0.014907223822277393,0.08712028595956207,-0.030535132716601406,0.9956181176144878
1741341923.8941903,2,0.0221694015608128,-0.028364986592800838,-0.03582819109757901,-0.014714964415183876,0.08740370157619022,-0.030624264662977248,0.9955933995295931
1741341923.9112172,2,0.0217202000298362,-0.02645718262562256,-0.03345929275614406,-0.01409213152914354,0.08772448406840681,-0.030871972866129346,0.9955665462515553
1741341923.9277513,2,0.021572223835501617,-0.025922556994665953,-0.032803248990893624,-0.013870255550920052,0.08717425387257188,-0.030510458172516686,0.9956291364834678
1741341923.9444618,2,0.02210089683958206,-0.028176976416868747,-0.035589993864720566,-0.014381897079925024,0.08739588255888836,-0.03039566460068481,0.9956059583598412
1741341923.961154,2,0.02215769975780269,-0.028316528535831244,-0.03577441265542968,-0.014771075092621724,0.08743745070332137,-0.03061743416577897,0.995589815275456
1741341923.9776206,2,0.022138249663152077,-0.028197831224098406,-0.03562851294579869,-0.014741600066643398,0.08736928962482238,-0.03060128977020408,0.9955967323782904
1741341923.9945614,2,0.022387300560272168,-0.029305424234660486,-0.036976761005211786,-0.014942590512141085,0.087146761871489,-0.030534011830217554,0.9956153047265056
1741341924.0115685,2,0.022129872555286513,-0.028158232537473737,-0.03557673106449767,-0.014681312788695226,0.08750469428188523,-0.030711646741062817,0.9955823332542049
1741341924.0279596,2,0.022129696690170692,-0.02821403773835271,-0.03564396549493354,-0.014678323361210903,0.08751639610225163,-0.030704839492206586,0.9955815587225064
1741341924.044422,2,0.02180401149608711,-0.026720434335694408,-0.03380254584405233,-0.014369189967533662,0.08798071981650599,-0.030863288179825966,0.9955402436682184
1741341924.061164,2,0.022168382759443838,-0.028410448724024522,-0.03588530426947897,-0.014794445560135601,0.08737516937224833,-0.03059484811921077,0.9955956304777063
1741341924.0780134,2,0.02214910658491957,-0.028259502354106437,-0.03570093354492573,-0.014724155835775106,0.08731160877251037,-0.03052555889821116,0.9956043754737278
1741341924.0945663,2,0.022451489277770464,-0.029460996004335584,-0.03717072782024929,-0.015056800660409278,0.08746526345051568,-0.03075202757001288,0.995578943752698
1741341924.1113627,2,0.022327870723814824,-0.028795759369303984,-0.03635630813515095,-0.014786461341909165,0.08808497623853936,-0.03126824889963574,0.9955122772386038
1741341924.1279263,2,0.022375937081139125,-0.029222952895040236,-0.03687752522526532,-0.01499152802287882,0.08777017630930918,-0.031087270069376463,0.9955426820974607
1741341924.1444907,2,0.02216047402405127,-0.02831904600756844,-0.03577854971182817,-0.014822875102702103,0.08744811684211437,-0.030657496007296933,0.9955868757537035
