Time (s),Cam1 Fiducial ID,Cam1 Position X,Cam1 Position Y,Cam1 Position Z,Cam1 Rotation X,Cam1 Rotation Y,Cam1 Rotation Z,Cam1 Rotation W,Cam2 Fiducial ID,Cam2 Position X,Cam2 Position Y,Cam2 Position Z,Cam2 Rotation X,Cam2 Rotation Y,Cam2 Rotation Z,Cam2 Rotation W
1732016989.7489488,1,-0.0046498255459150465,-0.0009931571938098299,-0.0017340402958368902,0.005392185285740963,-0.014789963493200862,0.00656375565347134,0.9998545386352133,1,-0.0035243660289859015,0.00016764020527294026,0.0013546672397826683,-0.0011731862883709988,-0.005056395218763027,0.0028054598309525886,0.9999825927967253
1732016989.7661002,1,-0.0055387076424360405,-0.0006324304482738888,-0.0007149054745524645,0.004882093037375762,-0.01451152292199127,0.0065132599590746595,0.9998615695758911,1,-0.004843075814345446,-9.154101193913949e-05,0.0009203237120295842,-0.0007787228153743673,-0.005045681919207006,0.0030098305098747616,0.9999824376483064
1732016989.781781,1,-0.0063950290353834705,-0.0003185646660453714,0.0001801732150481394,0.004540771088024225,-0.013480273090206347,0.006136804363085498,0.9998799944331064,1,-0.006032745410450569,-0.00020550215862217416,0.0008119092513412193,-0.0007617379704466446,-0.004373611108356553,0.002736510969896195,0.999986401301962
1732016989.7979271,1,-0.00738121229560417,-0.0002564021116736289,0.00048484996529692825,0.004402478545443834,-0.013200086723141964,0.006145150385666202,0.9998842998166817,1,-0.007156157208607474,-0.00034492840701726233,0.0006394877760216318,-0.0006114545212442457,-0.003396974173424417,0.002674991912473316,0.9999904655085976
1732016989.8180063,1,-0.007912071103852815,0.00024887521894225074,0.001792482123839578,0.0035436161683517838,-0.011368587406686096,0.005444165647387928,0.9999142758583016,1,-0.008187251349158424,-0.0004775855867757644,0.00045297261178864475,-0.0003606471428868644,-0.002728638798826416,0.0024467885029261873,0.9999932188219908
1732016989.8316607,1,-0.008348538428994709,0.00075578703687616,0.00309342265900978,0.002363191902632987,-0.009858255831507238,0.004955507174941117,0.9999363345056679,1,-0.009100353103031079,-0.0005818371025006028,0.0003204604240601725,-9.365387898702309e-05,-0.0016834814202935995,0.002168259739109542,0.9999962278773666
1732016989.847927,1,-0.00922504279642347,0.0005773825440017757,0.0031070380852004998,-0.3772499989414578,0.3077312830421113,0.0013041548579411396,0.8734885201970501,1,-0.009922667987671384,-0.0007221106523066388,8.592639183582768e-05,2.934936409795668e-05,-0.0004337550739722395,0.0017579492757097246,0.9999983603034029
1732016989.8659232,1,-0.009439571234656835,0.0010710174784041987,0.004338196525751354,-0.37616723938541413,0.30554919321216856,0.0008619272570729108,0.8747211873631238,1,-0.010636655344559903,-0.0008928313937926459,-0.0002418048191058677,0.00046189071179233716,-0.00023894725010996888,0.0016360463088438552,0.9999985264557429
1732016989.8816328,1,-0.009579264029053661,0.0015037606851656862,0.005418411181830045,-0.3756429785771929,0.30364208561799744,0.0006728867353973411,0.8756102921452263,1,-0.011200735041608177,-0.00102245345550625,-0.0004758596946149162,0.0007430949271042263,0.0005269269539866706,0.0014018147016589106,0.9999986025357519
1732016989.8980033,1,-0.009618079399066852,0.0019059455019646303,0.0064082052628015515,-0.3748156199640426,0.3018889352604978,0.0004140927385394211,0.8765706761724678,1,-0.011531382507477374,-0.0008900244927817199,-0.00010174490300304,0.00043729463168511683,0.0019205180224950505,0.0009859148218282826,0.9999975741750049
1732016989.9156227,1,-0.009367698221319453,0.0025025911142377236,0.007835240247521389,-0.3737042896461783,0.30011079200281704,-0.00010476019953637286,0.8776551745695959,1,-0.011796544647270814,-0.0009288635971150309,-0.00015786200180331774,0.00028608860561580646,0.0022355306154650174,0.0007739384006483857,0.999997160783734
1732016989.9313357,1,-0.009230390627221733,0.0027761848898183988,0.008497187527090173,-0.3732235119486955,0.2990918418511187,-0.0003416750855115736,0.8782073579314418,1,-0.011826415573661505,-0.0007524858374454644,0.00029592467086059666,-0.00013494043482582908,0.003412494578482437,0.00028945635612881427,0.999994126426175
1732016989.9506586,1,-0.008748209108139799,0.0033148492172786074,0.009757955797390023,-0.3718989041717147,0.29791915155527404,-0.0008821049477110229,0.8791669955721294,1,-0.011732392457572002,-0.0006119490997242976,0.0006464437371587614,-0.0006018840579746959,0.004006489783788259,3.672873639616979e-05,0.9999917921794124
1732016989.965711,1,-0.008184635424865245,0.0037706389388814507,0.0108160707210802,-0.3706972101132476,0.29747024946007394,-0.0012878240587325975,0.8798257615059983,1,-0.011451093143989352,-0.0003580279588040087,0.0012529491285881154,-0.0012616715359386025,0.004754900683234149,-0.00035861475387532766,0.9999878351759516
1732016989.9815826,1,-0.007286559474792175,0.004470496239712632,0.012428596354461472,-0.3690277372168676,0.29647885168666405,-0.0018912099903764053,0.8808605127895834,1,-0.01094669023459254,9.375963943671623e-05,0.0023070087676913993,-0.0025292214494960557,0.00579072531027992,-0.000769816933449921,0.9999797387553055
1732016989.9988341,1,-0.006303954641808147,0.00510037274430793,0.013534360227896305,-0.00999412017246747,0.001068036496103704,0.00022999341530535887,0.9999494607044149,1,-0.010356778040117146,0.00040279896162665217,0.0030023180924968057,-0.0034347845409637093,0.00598065576475739,-0.0010133295284717914,0.9999757032923586
