Time (s),Fiducial ID,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W
1741341684.1425998,2,0.024134686480838947,2.4788411711896543e-07,0.0016696605666266324,0.008313026317861192,0.005654883294870894,0.0007510360271239719,0.9999491746250135
1741341684.1586616,2,0.024139614769506625,1.0242471943736086e-06,0.0017099520082346131,0.008605104937292047,0.005919796184246038,0.0007663546572316185,0.9999451589375763
1741341684.1752388,2,0.02406932154074169,2.3557007394818974e-05,0.0021582667073762264,0.010777062598381315,0.0078007678804714025,0.0006365576329551681,0.9999112949340083
1741341684.1922956,2,0.02385624079930922,0.0001205445871963894,0.003415012363166915,-0.06658902088746904,-0.0955913951117925,-0.0003673229146070769,0.9931908439729525
1741341684.2089775,2,0.023941526339940487,9.19619323890876e-06,0.001916441151600015,0.010412099144775235,0.010062572701372627,0.00043477397994983184,0.9998950663912765
1741341684.22531,2,0.023802646487824552,4.141789933589993e-05,0.0027370742712184205,0.013784477990519024,0.01298370586178616,0.00018657979249171066,0.9998206722890883
1741341684.242473,2,0.023742861979044804,2.793645737741147e-05,0.002554516780463672,0.011964854781598014,0.00989063209644576,0.0003719107040987307,0.9998794323963345
1741341684.2588992,2,0.023775801030986546,-3.9007400946938493e-07,0.0014590219959721954,-0.0576235383419248,-0.08916388196059459,0.0003016675309340471,0.9943486506147502
1741341684.2754815,2,0.02388621197217232,-3.660405213883267e-05,0.0012657945394380513,0.006056376872300315,0.009012725260606473,0.0005307147755528017,0.9999409029659625
1741341684.2920408,2,0.023989045879845117,-4.2568614833323295e-05,0.0009355015668317852,0.007045092313719968,0.007700524098015934,0.0005324366632768388,0.9999453910659855
1741341684.3085208,2,0.024030066130951887,-1.0341454495710952e-05,0.0009462679365292618,-0.05562829177793717,-0.09067543487251611,0.0007016089239416939,0.9943253825632064
1741341684.3256733,2,0.024106206678835375,-8.859283161178618e-06,0.001436201380829217,0.00762615291341573,0.00642941967398685,0.000590370878062059,0.9999500766621418
1741341684.3420377,2,0.024142357856985396,-2.82119030412892e-06,0.0016740392498274656,0.008126649405122031,0.005620764769513406,0.0008111347525799885,0.9999508521088749
1741341684.3586674,2,0.024208208656625155,-3.128403632409889e-05,0.001077244583734073,0.005916047152747669,0.005413643607586437,0.0008039526721534098,0.9999675227271521
1741341684.3758073,2,0.024056892595561763,3.099041634127932e-05,0.002297697758040704,0.010931087304817852,0.00873320732701106,0.0006176651108681481,0.9999019256456749
1741341684.3921292,2,0.023894840691042075,8.809083950577243e-05,0.003440822180719429,0.01627156341924397,0.012788207272718373,0.0003154066488329343,0.9997857763027485
1741341684.408814,2,0.023917991738183163,2.308601795708779e-05,0.0022496108439754446,0.011469435433858602,0.010732562525511956,0.0003477569117271504,0.9998765639905732
1741341684.4256806,2,0.023746425601154805,7.498917075953776e-05,0.002798465456942073,-0.06365536696003794,-0.09657663860016198,-0.0004399238105131401,0.9932878503238212
1741341684.4430282,2,0.02371344587905005,4.624943648342953e-05,0.0023310083999088433,-0.06176295655418084,-0.0939933089454913,-9.309763695938302e-05,0.9936551647347253
1741341684.4589956,2,0.023763905551851032,8.920979107371774e-06,0.0016629679397033384,-0.058581354878709795,-0.089729340524086,0.00031315413988563547,0.994241807732994
1741341684.475593,2,0.023881867310586776,-2.462197675870973e-05,0.00139548852230372,0.008903730897346194,0.008865672830204188,0.0006498545124279181,0.9999208474226787
1741341684.4927871,2,0.023942003270037728,-2.0754657302074665e-05,0.0014148565840723356,0.00806711938201864,0.009080025828099927,0.0004421856997847484,0.9999261368659408
1741341684.509666,2,0.024104144145944147,-6.101611416812962e-05,0.0004541553222977941,0.0036538010870843436,0.005991182922699545,0.0007866427652077467,0.9999750680181795
1741341684.5258887,2,0.024076543913717968,9.251483998971025e-06,0.0018275354711649215,0.009553426478300282,0.007585569577530159,0.0006990965409314601,0.9999253484339392
1741341684.5421472,2,0.024115634685545582,6.119859278874034e-06,0.0018673584460781182,0.009483710960421821,0.00636902007164651,0.00078343812773657,0.9999344383680593
1741341684.5596907,2,0.02411081113569738,9.197175960211774e-06,0.0019401371931895798,0.009714747301741912,0.006931739358561712,0.0007476203492599655,0.9999285053133257
1741341684.5757139,2,0.024066017780895888,2.6401166209462026e-05,0.002134161466233635,0.011656269116674441,0.008577942633018762,0.0005554184494292725,0.9998951154000155
1741341684.5926502,2,0.023903667917730007,7.974350124566055e-05,0.0033020364874307567,0.015793079849776962,0.012652969769305423,0.00025938232601561354,0.9997951858784301
1741341684.6095352,2,0.02392042612826764,9.525478567239928e-06,0.0019742758022452587,0.010028745821484011,0.010616808187488136,0.00032940076694998403,0.9998932938750479
1741341684.626345,2,0.023748673418928216,6.381896034370624e-05,0.0031895688261211175,0.013821302896851155,0.014308207816896552,0.00012246180090387637,0.9998020963062687
1741341684.6427357,2,0.023700456958231378,5.532052652832793e-05,0.002479365059179246,-0.06192694897157032,-0.09445441368734935,-7.928892588362852e-05,0.9936012331108078
1741341684.6591504,2,0.023790765450175118,-2.2990509200762957e-05,0.0015721576255417914,0.006846665995636481,0.006307364842093053,0.000611844410775242,0.9999564820330483
1741341684.6762273,2,0.023836616660368855,-1.245676073565385e-05,0.0012318407007950148,-0.05626047616931375,-0.09164699662072447,0.00045973845626854146,0.9942008727979246
1741341684.6928895,2,0.0239709579621224,-3.30883833226554e-05,0.0011075075409949205,0.0072642698996549975,0.008164287204747187,0.00048738736035055174,0.9999401668354083
1741341684.7092721,2,0.02407732119351891,-4.805142851107877e-05,0.0007378793510830115,0.004871431270968377,0.006067904035200643,0.0007114357421865714,0.9999694713125878
1741341684.7263243,2,0.024068322096469585,4.069647647220187e-06,0.0017427117711930054,0.008931696114334708,0.0074574509339767345,0.0006776020460757163,0.9999320737357891
1741341684.7427483,2,0.02412184676502971,3.4904822480504483e-06,0.0017303662930249354,0.008402535101400491,0.0064356785222502155,0.0007504110697230202,0.9999437065800527
1741341684.759264,2,0.024191807524845368,-2.740051723818505e-05,0.0011077196780542493,0.00620900136425056,0.005916226486006313,0.0008284432483122564,0.9999628794350366
1741341684.7758849,2,0.024023363780475118,4.7495385018827264e-05,0.0025838288125549233,0.012854108374777873,0.009621234286287311,0.000538474485730283,0.9998709485698273
1741341684.7927537,2,0.02396456442940009,4.428640546789669e-05,0.002541233436402122,0.011709501391537704,0.012775857967637397,0.0003118136469456093,0.9998497726171677
1741341684.8093402,2,0.023918801732706458,1.3337929773718694e-05,0.0020478523447245763,0.009710233070839009,0.010451074587497083,0.0003876911378428228,0.9998981628692285
1741341684.8259642,2,0.023800310108696758,3.295120647401768e-05,0.0025796742273197686,0.013414995655777077,0.012288565970220652,0.00010315416081062845,0.9998344955027156
1741341684.842642,2,0.023753134652364987,1.0868383077904879e-05,0.0021677449882644305,0.010002069624466882,0.008456804416836118,0.0005302773904178064,0.99991407624264
1741341684.8595161,2,0.023765466878045722,-1.8650070534948155e-06,0.0019809499941597936,0.008940786078643348,0.007743816633463475,0.0006915698931493756,0.9999298062260801
1741341684.875971,2,0.023824538776685996,3.393009458986599e-06,0.0014999688096848337,-0.058183969913522704,-0.09232144590608221,0.0003788230756602301,0.9940277826922091
