# sensorTOOL V1.12.0.1370
# SensorTypeName:optoNCDT ILD1420	 SerialNumber:18040260	 RecordingDate:2024-09-24_12-30-04.334	 SA_AnalogScaleMode:0	 SA_ApplicationLanguage:EN	 SA_ArticleNumber:4120216	 SA_Automatic:1	 SA_AveragingType:3	 SA_BootVersion:001.006	 SA_CableHead:Wire	 SA_ChartType:0	 SA_CmdStr:GETOUTINFO_RS422\\r\\n	 SA_CurrentName:new	 SA_DataOutInterface:1	 SA_DataRange:50	 SA_DataSource:0	 SA_DefaultUser:1	 SA_DisplayUnit:0	 SA_Echo:0	 SA_ErrorHysteresis:2	 SA_ErrorLevelOut1:0	 SA_ErrorOutHoldTime:50	 SA_ErrorOutput1:1	 SA_HardwareRevision:01	 SA_HoldLastValid:-1	 SA_InitialChartType:2	 SA_KeyFunction:2	 SA_Keylock:2	 SA_KeylockState:1	 SA_KeylockTime:5	 SA_LaserPower:0	 SA_Master:1	 SA_MasterValue:0	 SA_Measrate:1	 SA_MeasurePeak:0	 SA_MedianCount:9	 SA_MovingCount:2	 SA_MultiFunctionInputLevel:0	 SA_MultiFunctionInputMode:0	 SA_Option:000	 SA_PresetMode:3	 SA_PresetNames:Standard	 SA_ROIEnd:511	 SA_ROIStart:0	 SA_Range:200	 SA_RecursiveCount:2	 SA_ResampleAnalog:0	 SA_ResampleRS422:0	 SA_Resampling:1	 SA_Sensor:ILD1420	 SA_SensorBaudrate:921600	 SA_SerialNumber:18040260	 SA_SettingNames:new	 SA_Softwareversion:001.040	 SA_TimeRange:3	 SA_TriggerCount:1	 SA_TriggerMode:0	 SA_TriggerMoment:0	 SA_UpperLimit:0	 SA_UserLevel:1	 SA_ViewRange:1
# SignalName           	 DataRate             	 RangeMin             	 RangeMax             
# Distance1            	 1000 Hz              	 -102 mm              	 713,9750916 mm       
# VideoResolution:65536	 VideoSignalCount:0
# 1_Averaging:Disabled	 2_Triggering:Disabled	 3_Subsampling:Disabled	 4_Mastering:Disabled
# Data acquisition time	 Epoch time (ms)	 Distance1 (mm)
2024-09-24 12:30:04,343541	 1727148604343,541	  -0,2491
2024-09-24 12:30:04,344541	 1727148604344,541	  -0,2024
2024-09-24 12:30:04,345541	 1727148604345,542	  -0,1588
2024-09-24 12:30:04,346542	 1727148604346,542	  -0,1183
2024-09-24 12:30:04,347542	 1727148604347,542	  -0,0810
2024-09-24 12:30:04,348542	 1727148604348,542	  -0,0405
2024-09-24 12:30:04,349542	 1727148604349,542	  -0,0031
2024-09-24 12:30:04,350543	 1727148604350,543	   0,0342
2024-09-24 12:30:04,351543	 1727148604351,543	   0,0654
2024-09-24 12:30:04,352543	 1727148604352,543	   0,1027
2024-09-24 12:30:04,353543	 1727148604353,543	   0,1401
2024-09-24 12:30:04,354544	 1727148604354,544	   0,1775
2024-09-24 12:30:04,355544	 1727148604355,544	   0,2179
2024-09-24 12:30:04,356544	 1727148604356,544	   0,2553
2024-09-24 12:30:04,357544	 1727148604357,544	   0,2958
2024-09-24 12:30:04,358545	 1727148604358,545	   0,3363
2024-09-24 12:30:04,359545	 1727148604359,545	   0,3767
2024-09-24 12:30:04,360545	 1727148604360,545	   0,4172
2024-09-24 12:30:04,361545	 1727148604361,545	   0,4546
2024-09-24 12:30:04,362546	 1727148604362,546	   0,4888
2024-09-24 12:30:04,363546	 1727148604363,546	   0,5231
2024-09-24 12:30:04,364546	 1727148604364,546	   0,5604
2024-09-24 12:30:04,365546	 1727148604365,546	   0,5916
2024-09-24 12:30:04,366547	 1727148604366,547	   0,6289
2024-09-24 12:30:04,367547	 1727148604367,547	   0,6632
2024-09-24 12:30:04,368547	 1727148604368,547	   0,7005
2024-09-24 12:30:04,369547	 1727148604369,547	   0,7441
2024-09-24 12:30:04,370548	 1727148604370,548	   0,7877
2024-09-24 12:30:04,371548	 1727148604371,548	   0,8282
2024-09-24 12:30:04,372548	 1727148604372,548	   0,8687
2024-09-24 12:30:04,373548	 1727148604373,548	   0,9092
2024-09-24 12:30:04,374549	 1727148604374,549	   0,9527
2024-09-24 12:30:04,375549	 1727148604375,549	   0,9963
